"Track","RaceNumber","HorsesRunning"
"ARP","2","9"
"ARP","7","9"
"ARP","8","10"
"ARP","9","9"
"BEL","2","10"
"BEL","4","10"
"BEL","7","12"
"BEL","9","13"
"DED","3","12"
"DED","4","12"
"DED","6","12"
"DED","8","12"
"DED","10","10"
"EQA","1","15"
"EQA","2","12"
"EQA","3","10"
"EQA","4","9"
"EQA","5","13"
"EVD","2","9"
"EVD","3","10"
"EVD","5","9"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"FNO","10","9"
"GP","4","9"
"GP","8","12"
"GP","9","10"
"HAW","1","9"
"HAW","2","9"
"HAW","4","11"
"HAW","5","13"
"HAW","6","10"
"HAW","7","9"
"HAW","9","9"
"KEE","7","11"
"KEE","9","12"
"KEE","10","10"
"KES","2","11"
"KES","3","12"
"LRL","1","11"
"LRL","3","14"
"LRL","5","16"
"LRL","6","13"
"LRL","7","9"
"LRL","8","15"
"LRL","9","10"
"LS","3","10"
"LS","5","10"
"LS","6","10"
"LS","7","10"
"LS","8","12"
"LS","9","12"
"LS","10","12"
"LS","11","10"
"MED","2","13"
"MED","3","12"
"MED","4","14"
"MED","5","14"
"MED","6","9"
"RP","4","9"
"RP","5","11"
"RP","7","13"
"RP","8","10"
"RP","9","11"
"RP","10","14"
"SA","3","9"
"SA","4","13"
"SA","7","12"
"SA","8","11"
"WRD","4","10"
"WRD","6","10"
"WRD","8","10"
"WRD","9","10"
