"Track","RaceNumber","HorsesRunning"
"ALB","2","9"
"ALB","5","10"
"ALB","6","10"
"ALB","7","10"
"ALB","8","12"
"ALB","9","12"
"ARP","6","10"
"BTP","4","9"
"BTP","7","11"
"CT","5","9"
"DMR","1","10"
"DMR","2","10"
"DMR","3","12"
"DMR","4","12"
"DMR","5","12"
"DMR","6","12"
"DMR","7","12"
"DMR","8","14"
"ELP","4","10"
"ELP","5","9"
"ELP","6","11"
"ELP","7","9"
"ELP","8","11"
"EVD","1","9"
"EVD","5","9"
"EVD","7","10"
"EVD","8","9"
"EVD","9","11"
"GG","8","9"
"GP","1","16"
"GP","2","12"
"GP","4","15"
"GP","7","12"
"GP","8","11"
"GP","9","10"
"GP","10","11"
"MTH","1","10"
"MTH","3","9"
"MTH","5","9"
"MTH","7","9"
"PEN","3","12"
"PRM","1","9"
"PRM","2","9"
"PRM","3","9"
"PRM","4","9"
"PRM","5","9"
"PRM","6","10"
"PRM","10","12"
"RP","2","12"
"RP","4","9"
"RP","5","9"
"RP","7","9"
"SAR","2","10"
"SAR","4","12"
"SAR","6","16"
"SAR","7","11"
"SAR","8","9"
"SAR","10","12"
