"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-12-11","CT","MAIDEN CLAIMING($10,000) ","1","Windy Mosh","15-1"," 1 ","1","FTL","Super Saver"
"2020-12-11","CT","MAIDEN CLAIMING($10,000) ","1","Laurel Lad","5-1"," 4 ","4","FTL","Golden Lad"
"2020-12-11","EQA","ALLOWANCE OPTIONAL CLAIMING($25,000) ","5","Storm Boarder (CHI)","30-1"," 8 ","8","FTL","Longboarder"
"2020-12-11","EVD","MAIDEN CLAIMING($5,000) ","1","D R Hamburggr","10-1"," 4 ","4","FTL","Heza Fast Rogue"
"2020-12-11","EVD","MAIDEN ","7","Shiney Things","10-1"," 8 ","8","FTL","Shining First Dash"
"2020-12-11","FG","MAIDEN SPECIAL WEIGHT ","4","Irish Bayou","8-1"," 4 ","4","FTL","G. W.'s Skippie"
"2020-12-11","FG","MAIDEN SPECIAL WEIGHT ","4","Degrasse","20-1"," 7 ","7","FTL","Astrology"
"2020-12-11","FG","MAIDEN CLAIMING($20,000) ","7","Coffee County","8-1"," 2 ","2","FTL","New Year's Day"
"2020-12-11","FG","MAIDEN CLAIMING($20,000) ","7","Minister's Medal","12-1"," 3 ","3","FTL","Medal Count"
"2020-12-11","FG","MAIDEN CLAIMING($20,000) ","7","Last to Know","3-1"," 5 ","5","FTL","Broken Vow"
"2020-12-11","FG","MAIDEN CLAIMING($20,000) ","7","Jade's Classy One","6-1"," 7 ","7","FTL","Custom for Carlos"
"2020-12-11","FG","MAIDEN CLAIMING($20,000) ","7","Perfect Perigee","4-1","10 ","10","FTL","Court Vision"
"2020-12-11","GP","MAIDEN CLAIMING($20,000) ","1","Vicmar","9-2"," 7 ","7","FTL","Revolutionary"
"2020-12-11","GP","ALLOWANCE OPTIONAL CLAIMING($25,000) ","10","Storm Boarder (CHI)","30-1"," 8 ","8","FTL","Longboarder"
"2020-12-11","LA","MAIDEN ","5","Chance It Now","8-1"," 5 ","5","FTL","Favorite Cartel"
"2020-12-11","RP","MAIDEN CLAIMING($20,000) ","1","Mystic Pharoah","8-1"," 5 ","5","FTL","Cairo Prince"
"2020-12-11","TAM","MAIDEN CLAIMING($8,000) ","3","Stormy Fortune","6-1"," 5 ","5","FTL","Rattlesnake Bridge"
