"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2022-01-03","FG","1","Dirt","Primeinterestrate"," 1 ","1","12-1","Brianne Culp","Cynthia Morrell"
"2022-01-03","FG","1","Dirt","R and R Star"," 2 ","2","12-1","James Graham","Joseph Boxie"
"2022-01-03","FG","1","Dirt","Jackie Moon"," 3 ","3","8-1","Marcelino Pedroza, Jr.","Howard Alonzo"
"2022-01-03","FG","1","Dirt","Diesel Jack"," 4 ","4","10-1","Emanuel Nieves","Joseph Foster"
"2022-01-03","FG","1","Dirt","Holden Pass"," 5 ","5","8-1","Colby Hernandez","Carl Woodley"
"2022-01-03","FG","1","Dirt","Mr. K W"," 6 ","6","8-1","Roberto Morales","Charles Zenon"
"2022-01-03","FG","1","Dirt","Waitin' On a Woman"," 7 ","7","9-2","Mitchell Murrill","Eric Henry"
"2022-01-03","FG","1","Dirt","Battle of Will"," 8 ","8","9-5","Reylu Gutierrez","W. Calhoun"
"2022-01-03","FG","1","Dirt","My Pal Greeley"," 9 ","9","6-1","Pedro Cotto, Jr.","Lee Thomas"
"2022-01-03","FG","2","Turf","Bourbon Tan","1  ","4","5-1","Rene Diaz","Tanner Tracy"
"2022-01-03","FG","2","Turf","Channel Won","1A ","10","5-1","Jareth Loveberry","Tanner Tracy"
"2022-01-03","FG","2","Turf","Just Blaze","2  ","1","3-1","James Graham","Gary Scherer"
"2022-01-03","FG","2","Turf","Pure Valor","3  ","2","10-1","Marcelino Pedroza, Jr.","Ron Faucheux"
"2022-01-03","FG","2","Turf","The Gray Blur","4  ","3","12-1","Aubrie Green","Nathan Hatcher"
"2022-01-03","FG","2","Turf","Hug the Munny"," 5 ","5","6-1","Brian Hernandez, Jr.","Steven Asmussen"
"2022-01-03","FG","2","Turf","Spectrolite"," 6 ","6","6-1","Roberto Morales","Shane Wilson"
"2022-01-03","FG","2","Turf","Here Comes Kyle"," 7 ","7","6-1","Mitchell Murrill","Ron Faucheux"
"2022-01-03","FG","2","Turf","High Cruise"," 8 ","8","7-2","Adam Beschizza","Brett Brinkman"
"2022-01-03","FG","2","Turf","W W Kan Do"," 9 ","9","12-1","Orlando Mojica","Eduardo Rodriguez"
"2022-01-03","FG","2","Turf","Club Soda","10 ","11","4-1","Juan Vargas","Joe Sharp"
"2022-01-03","FG","2","Turf","Curtin's Up","11 ","12","8-1","Jose Riquelme","Keith Bourgeois"
"2022-01-03","FG","3","Dirt","Abuelo Nuno"," 1 ","1","5-1","Jareth Loveberry","Carlos Silva"
"2022-01-03","FG","3","Dirt","Lookin High"," 2 ","2","12-1","Deshawn Parker","Tracey Glover"
"2022-01-03","FG","3","Dirt","Gemo Rain"," 3 ","3","5-1","Marcelino Pedroza, Jr.","Hugh Robertson"
"2022-01-03","FG","3","Dirt","Ekati's Verve"," 4 ","4","9-2","Orlando Mojica","Chris Hartman"
"2022-01-03","FG","3","Dirt","Kyle's Bro Jimmy"," 5 ","5","12-1","Juan Vargas","Nathan Hatcher"
"2022-01-03","FG","3","Dirt","Murdo"," 6 ","6","7-2","Mitchell Murrill","Chris Hartman"
"2022-01-03","FG","3","Dirt","Citizen West"," 7 ","7","2-1","Emanuel Nieves","Joseph Foster"
"2022-01-03","FG","4","Turf","Princess Renee","1  ","5","8-1","Orlando Mojica","Eduardo Rodriguez"
