"Track","RaceNumber","HorsesRunning"
"CT","8","9"
"DED","1","9"
"DED","3","12"
"DED","7","9"
"DED","9","9"
"GP","5","9"
"GP","9","11"
"GP","10","10"
"HOU","4","9"
"HOU","5","10"
"HOU","10","9"
"MVR","5","9"
"MVR","8","9"
"PEN","3","10"
"PEN","4","9"
"PEN","6","10"
"PEN","11","10"
"PRX","4","10"
"PRX","6","9"
"PRX","11","10"
"TAM","3","14"
"TAM","5","14"
"TAM","7","11"
"TAM","8","9"
"TAM","9","10"
"TP","2","9"
"TP","4","9"
"TP","5","12"
"TP","7","9"
"TP","8","14"
"TUP","2","10"
"TUP","4","9"
"TUP","5","12"
"TUP","8","10"
