"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-23","AP","MAIDEN CLAIMING($10,000) ","1","Retain","8-1"," 1 ","1","FTL","Uncaptured"
"2021-07-23","AP","MAIDEN CLAIMING($10,000) ","1","Governors Wraith","6-1"," 5 ","5","FTL","Govenor Charlie"
"2021-07-23","BTP","Hoover S.","7","Condemnation","7-5","1  ","2","FTL","Speightster"
"2021-07-23","BTP","MAIDEN SPECIAL WEIGHT ","9","What's So Funny","8-1","5  ","4","FTL","Alternation"
"2021-07-23","BTP","MAIDEN SPECIAL WEIGHT ","9","Ding Ding","5-2","6  ","5","FTL","Bayern"
"2021-07-23","CT","ALLOWANCE ","5","Netti Girl","20-1"," 3 ","3","FTL","Cinco Charlie"
"2021-07-23","DMR","CLAIMING($35,000) ","2","Capper","8-1"," 3 ","3","FTL","Broken Vow"
"2021-07-23","DMR","CLAIMING($35,000) ","2","Muay Thai (IRE)","4-1"," 7 ","7","FTL","Acclamation*GB"
"2021-07-23","DMR","MAIDEN CLAIMING($20,000) ","3","Honorary Degree","5-1"," 2 ","2","FTL","Malibu Moon"
"2021-07-23","EVD","MAIDEN CLAIMING($5,000) ","4","Genes Feather","12-1"," 1 ","1","FTL","D'wildcat"
"2021-07-23","EVD","MAIDEN CLAIMING($5,000) ","4","Rene's Prince","15-1"," 3 ","3","FTL","Rene's Prospector"
"2021-07-23","FAN","MAIDEN CLAIMING($4,000) ","7","Celia's Dance","10-1"," 5 ","5","FTL","New Year's Day"
"2021-07-23","FMT","MAIDEN CLAIMING($10,000) ","3","Notabitwickedric","12-1"," 2 ","2","FTL","Appsolutely Wicked"
"2021-07-23","FMT","MAIDEN CLAIMING($5,000) ","6","Burnin Wagon","8-1"," 2 ","2","FTL","Prized Wagon"
"2021-07-23","FMT","MAIDEN CLAIMING($5,000) ","6","Suzys Candy","12-1"," 3 ","3","FTL","Send a Candy Guy"
"2021-07-23","FMT","MAIDEN ","8","Jaydaslittlemiss","12-1"," 3 ","3","FTL","First Goldminer"
"2021-07-23","FMT","MAIDEN CLAIMING($10,000) ","12","Kool Kase","15-1"," 4 ","4","FTL","Kool Wagon"
"2021-07-23","FMT","MAIDEN CLAIMING($10,000) ","12","Sweet Brown Sugar","8-1"," 6 ","6","FTL","Dashair"
"2021-07-23","FMT","MAIDEN CLAIMING($10,000) ","12","Gotta Painted Sign","12-1"," 8 ","8","FTL","Second Painted Sign"
"2021-07-23","GG","MAIDEN SPECIAL WEIGHT ","2","Allie's Pal","2-1"," 1 ","1","FTL","Creative Cause"
"2021-07-23","GG","MAIDEN SPECIAL WEIGHT ","2","Grandma Shark","12-1"," 5 ","5","FTL","Richard's Kid"
"2021-07-23","GG","MAIDEN CLAIMING($18,000) ","8","Sarlat","12-1"," 4 ","4","FTL","English Channel"
"2021-07-23","GP","MAIDEN CLAIMING($16,000) ","1","Martin Fierro","20-1"," 6 ","6","FTL","Cairo Prince"
"2021-07-23","GP","MAIDEN CLAIMING($16,000) ","1","Halfway Right","20-1"," 9 ","9","FTL","Get Stormy"
"2021-07-23","GP","ALLOWANCE OPTIONAL CLAIMING($25,000) ","6","Domineering","12-1"," 3 ","3","FTL","Dominus"
"2021-07-23","MTH","WAIVER CLAIMING($10,500) ","4","Mashugana","15-1"," 1 ","1","FTL","Liaison"
"2021-07-23","PEN","MAIDEN CLAIMING($14,000) ","3","Lightning Round","12-1"," 1 ","1","FTL","Animal Kingdom"
"2021-07-23","PIM","MAIDEN CLAIMING($8,000) ","2","Dirty Dirty","12-1"," 8 ","8","FTL","Graydar"
"2021-07-23","PIM","MAIDEN CLAIMING($20,000) ","3","Merry Mischief","12-1"," 7 ","7","FTL","Into Mischief"
"2021-07-23","PIM","MAIDEN CLAIMING($20,000) ","3","Island Philo","15-1"," 8 ","8","FTL","Barbados"
"2021-07-23","PIM","MAIDEN CLAIMING($12,500) ","5","Thirsty Owl","10-1"," 3 ","3","FTL","Stay Thirsty"
"2021-07-23","PIM","MAIDEN CLAIMING($12,500) ","5","Sorolla","15-1","12 ","12","FTL","Seville*Ger"
"2021-07-23","PIM","MAIDEN SPECIAL WEIGHT ","8","Awesome Dynamo","15-1"," 1 ","1","FTL","Awesome Again"
"2021-07-23","RUI","MAIDEN ","1","Jr Crystal Cartel","12-1","10 ","10","FTL","Corona Cartel"
"2021-07-23","RUI","MAIDEN ","2","Farr the Best","30-1","10 ","10","FTL","Hez Our Secret"
"2021-07-23","RUI","MAIDEN ","3","Captains Fury","30-1"," 3 ","3","FTL","Captain Courage"
