"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-09-21","BTP","1","Dirt","Northern Journey","1  ","2","8-5","Perry Ouzts","Robert Gorham"
"2021-09-21","BTP","1","Dirt","Catabout","1A ","3","8-5","Perry Ouzts","Robert Gorham"
"2021-09-21","BTP","1","Dirt","Diva Power","2  ","1","6-1","Gabriel Lagunes","Gary Johnson"
"2021-09-21","BTP","1","Dirt","Maybetheday","3  ","4","9-2","Frank Reyes","Robert Bennett"
"2021-09-21","BTP","1","Dirt","Yellah","4  ","5","7-2","John McKee","Duane Swingley"
"2021-09-21","BTP","1","Dirt","Power Banker","5  ","6","3-1","Agustin Bracho","Robert Cline"
"2021-09-21","BTP","2","Turf","Letsgoandgetthedo"," 1 ","1","3-1","Gabriel Lagunes","Eric Reed"
"2021-09-21","BTP","2","Turf","Seaward"," 2 ","2","5-1","Rolando Aragon","Michael Evans II"
"2021-09-21","BTP","2","Turf","Princess Celeste"," 3 ","3","2-1","John McKee","Stephen Lyster"
"2021-09-21","BTP","2","Turf","Willyoubemine"," 4 ","4","4-1","Isaias Ayala","Douglas Danner"
"2021-09-21","BTP","2","Turf","Long Monday"," 5 ","5","10-1","Julie Burke","Justin Wojczynski"
"2021-09-21","BTP","2","Turf","Chipshire"," 6 ","6","6-1","Agustin Bracho","Teresa Connelly"
"2021-09-21","BTP","2","Turf","Beautilicious"," 7 ","7","15-1","Eddie Dominguez","Alexis Cordero-Lopez"
"2021-09-21","BTP","3","Dirt","Brodytheoxman"," 1 ","1","4-1","Gabriel Lagunes","Carlos Lopez"
"2021-09-21","BTP","3","Dirt","Slippy"," 2 ","2","3-1","Isaias Ayala","Alexis Cordero-Lopez"
"2021-09-21","BTP","3","Dirt","Lizzy's Lure"," 3 ","3","9-2","Oriel Chavez","Timothy Locker"
"2021-09-21","BTP","3","Dirt","Itasca"," 4 ","4","7-2","Eddie Dominguez","Jimmy Dillion"
"2021-09-21","BTP","3","Dirt","Easy Doer"," 5 ","5","2-1","Perry Ouzts","Robert Sturgeon"
"2021-09-21","BTP","4","Dirt","Ready to Charm"," 1 ","1","4-1","Perry Ouzts","Sergio Baez"
"2021-09-21","BTP","4","Dirt","Lady Maukette"," 2 ","2","8-1","Isaias Ayala","David Cook"
"2021-09-21","BTP","4","Dirt","Sacred Storm"," 3 ","3","2-1","John McKee","Ralph Martinez"
"2021-09-21","BTP","4","Dirt","La Coyota"," 4 ","4","10-1","Rolando Aragon","Maria Pinzon"
"2021-09-21","BTP","4","Dirt","Appealing Julia"," 5 ","5","9-2","Gabriel Lagunes","Claude Brownfield, III"
"2021-09-21","BTP","4","Dirt","Rocket Queen"," 6 ","6","15-1","Frank Reyes","Charles Walker, Jr."
"2021-09-21","BTP","4","Dirt","Live It Up"," 7 ","7","7-2","Agustin Gomez","Cheryl Shifflett"
"2021-09-21","BTP","5","Turf","Granite Candy","1  ","1","2-1","Isaias Ayala","Jesus Esquivel"
"2021-09-21","BTP","5","Turf","Moro Magic","1A ","5","2-1","Luis Batista","Jesus Esquivel"
"2021-09-21","BTP","5","Turf","Beav's Boo"," 2 ","2","7-2","Perry Ouzts","Barbara Riley"
"2021-09-21","BTP","5","Turf","Sanibel"," 3 ","3","5-1","Agustin Bracho","Timothy Hamm"
"2021-09-21","BTP","5","Turf","Amazing Dancer"," 4 ","4","9-2","Gabriel Lagunes","Thomas Feebeck"
"2021-09-21","BTP","5","Turf","Fior Di Latte","5  ","6","4-1","Eddie Dominguez","Alexis Cordero-Lopez"
"2021-09-21","BTP","5","Turf","Two Drink Minimum","6  ","7","12-1","Thiago Canuto","Caio Caramori"
"2021-09-21","BTP","5","Turf","Perfect Doll","7  ","8","20-1","John McKee","J. Baird"
"2021-09-21","BTP","6","Dirt","Sunriser"," 1 ","1","3-1","Gregory Romero","Caio Caramori"
"2021-09-21","BTP","6","Dirt","Rosalene"," 2 ","2","5-1","Rafael Mojica, Jr.","William Jones"
"2021-09-21","BTP","6","Dirt","Platinum Gale"," 3 ","3","3-1","Rolando Aragon","Caio Caramori"
"2021-09-21","BTP","6","Dirt","Evenscore"," 4 ","4","9-2","Luis Batista","Kathy Jarvis"
"2021-09-21","BTP","6","Dirt","Kitty's Promise"," 5 ","5","7-2","Gabriel Lagunes","Aveory Faircloth"
"2021-09-21","BTP","6","Dirt","Queens Gift"," 6 ","6","8-5","John McKee","Ralph Martinez"
"2021-09-21","BTP","7","Dirt","Shanghai Prince"," 1 ","1","7-2","John McKee","Robert Cline"
"2021-09-21","BTP","7","Dirt","Big Al's Express"," 2 ","2","2-1","Eddie Dominguez","Richard Estvanko"
"2021-09-21","BTP","7","Dirt","Heidi's Sinatra"," 3 ","3","12-1","Gabriel Lagunes","T. Haehn"
"2021-09-21","BTP","7","Dirt","Pecks Not Bad"," 4 ","4","9-2","Perry Ouzts","Scott Barker"
"2021-09-21","BTP","7","Dirt","Kittens Adair"," 5 ","5","6-1","Kevin Jimenez","James Egbert"
"2021-09-21","BTP","7","Dirt","Victory Division"," 6 ","6","4-1","Agustin Bracho","Robert Gorham"
"2021-09-21","BTP","7","Dirt","Macadoooo Kid"," 7 ","7","12-1","Isaias Ayala","Gary Johnson"
"2021-09-21","BTP","8","Turf","Chalice Malice","1  ","8","5-2","John McKee","Dane Kobiskie"
"2021-09-21","BTP","8","Turf","Early Wager","1A ","12","5-2","Gregory Romero","Dane Kobiskie"
"2021-09-21","BTP","8","Turf","Istan Gold","2  ","1","30-1","Thiago Canuto","Tommy Short"
"2021-09-21","BTP","8","Turf","Line of Gold","3  ","2","15-1","Frank Reyes","Judy Mickelson"
"2021-09-21","BTP","8","Turf","Voyant","4  ","3","15-1","Gregory Romero","Caio Caramori"
"2021-09-21","BTP","8","Turf","Metolius","5  ","4","10-1","Agustin Bracho","Susan Anderson"
"2021-09-21","BTP","8","Turf","Meister's Brew","6  ","5","15-1","Gabriel Lagunes","Alexis Cordero-Lopez"
"2021-09-21","BTP","8","Turf","Mandatory Mask","7  ","6","20-1","Isaias Ayala","William Helmbrecht"
"2021-09-21","BTP","8","Turf","Mutual Confidence","8  ","7","10-1","Luis Batista","Cirilo Gorostieta"
"2021-09-21","BTP","8","Turf","Rocka Barry"," 9 ","9","8-1","Perry Ouzts","Vernon Coyle"
"2021-09-21","BTP","8","Turf","Tiz Deja Blue","10 ","10","20-1","Eddie Dominguez","Ronald Hale, Jr."
"2021-09-21","BTP","8","Turf","Sunset At Mallory","11 ","11","7-2","Gabriel Lagunes","Jordan Blair"
"2021-09-21","BTP","8","Turf","Easily Influenced","12 ","13","6-1","Agustin Gomez","Cheryl Shifflett"
"2021-09-21","FL","1","Dirt","Gone and Forgotten"," 1 ","1","8-5","Luis Perez","Michael Ferraro"
"2021-09-21","FL","1","Dirt","Game Theory"," 2 ","2","8-1","Tammi Piermarini","Karl Grusmark"
"2021-09-21","FL","1","Dirt","Becky's Mission"," 3 ","3","2-1","Andre Worrie","Donna Bireta"
"2021-09-21","FL","1","Dirt","Mission Cat"," 4 ","4","7-2","Oscar Gomez","Paul Barrow"
"2021-09-21","FL","1","Dirt","Gilda Marie"," 5 ","5","4-1","John Davila, Jr.","Chris Englehart"
"2021-09-21","FL","2","Dirt","Classy Papa"," 1 ","1","10-1","Samuel Cardona","Brooke Ficarella"
"2021-09-21","FL","2","Dirt","Twisted Sunset"," 2 ","2","6-1","Andre Worrie","Jeffrey Englehart"
"2021-09-21","FL","2","Dirt","Healy's Hope"," 3 ","3","3-1","Luis Perez","Dylan Clarke"
"2021-09-21","FL","2","Dirt","Goldmine Kaz"," 4 ","4","20-1","Rodolfo Ignacio","Louis Sirianni"
"2021-09-21","FL","2","Dirt","Blood Moon"," 5 ","5","4-1","Jose Baez","Dylan Clarke"
"2021-09-21","FL","2","Dirt","Striking Mike"," 6 ","6","6-1","Emanuel De Diego","James Wright"
"2021-09-21","FL","2","Dirt","Unwavering"," 7 ","7","7-2","Carlos Camilo","Karl Grusmark"
"2021-09-21","FL","2","Dirt","X Y Runner"," 8 ","8","12-1","J. Rohena","Roberto Lopez"
"2021-09-21","FL","2","Dirt","Peak'n Pook"," 9 ","9","15-1","Jacqueline Davis","Timothy Murphy"
"2021-09-21","FL","3","Dirt","Night Cap"," 1 ","1","7-5","Emanuel De Diego","James Wright"
"2021-09-21","FL","3","Dirt","Lettercarrierhenry"," 2 ","2","6-1","Oscar Gomez","Paul Barrow"
"2021-09-21","FL","3","Dirt","Panama Paul"," 3 ","3","2-1","Andre Worrie","Michael Ferraro"
"2021-09-21","FL","3","Dirt","Banyan Breeze"," 4 ","4","7-2","Harry Hernandez","James Acquilano"
"2021-09-21","FL","3","Dirt","Bustin Hoffman"," 5 ","5","6-1","Michael Davila, Jr.","Christopher Progno"
"2021-09-21","FL","4","Dirt","Tenency","1  ","4","5-2","Jacqueline Davis","Harris Dukes"
"2021-09-21","FL","4","Dirt","Rico Capote","1A ","8","5-2","John Berrios","Harris Dukes"
"2021-09-21","FL","4","Dirt","Fifty Eight O G","2  ","1","8-1","Kevin Navarro","Dylan Clarke"
"2021-09-21","FL","4","Dirt","Steel Shot","3  ","2","12-1","Harry Hernandez","Thomas Foley"
"2021-09-21","FL","4","Dirt","American Tzar","4  ","3","15-1","Wilfredo Rohena","Judy Turetsky"
"2021-09-21","FL","4","Dirt","Lover's Leap"," 5 ","5","4-1","Jose Baez","Kathleen Babcock"
"2021-09-21","FL","4","Dirt","Shanghai Noon"," 6 ","6","5-1","Luis Perez","William Bartlett"
"2021-09-21","FL","4","Dirt","Hoard"," 7 ","7","8-1","Oscar Gomez","David Rivera"
"2021-09-21","FL","5","Dirt","Remoane","1  ","3","4-1","John Berrios","Arcadio Lopez"
"2021-09-21","FL","5","Dirt","Funny Pursuit","1A ","4","4-1","Samuel Cardona","Arcadio Lopez"
"2021-09-21","FL","5","Dirt","Bean Indiscreet","2  ","1","6-1","Joel Cruz","Murray Lankford"
"2021-09-21","FL","5","Dirt","Maybe a Rainbow","3  ","2","3-1","Jose Baez","Brooke Ficarella"
