"Track","RaceNumber","HorsesRunning"
"ALB","1","9"
"ALB","3","9"
"ALB","4","9"
"ALB","5","9"
"ALB","8","9"
"ALB","9","11"
"ALB","10","12"
"AP","3","9"
"AP","4","9"
"AP","7","9"
"AP","8","12"
"BTP","3","11"
"BTP","4","14"
"BTP","7","12"
"BTP","8","11"
"CT","2","10"
"CT","3","9"
"CT","4","9"
"CT","5","10"
"CT","9","9"
"CT","10","11"
"CT","11","11"
"DMR","1","10"
"DMR","3","11"
"DMR","5","9"
"DMR","7","10"
"DMR","9","14"
"ELP","5","10"
"ELP","8","11"
"EQA","2","9"
"EQA","3","15"
"EQA","4","16"
"EQA","5","9"
"EVD","2","10"
"EVD","3","9"
"EVD","4","11"
"EVD","5","14"
"EVD","6","14"
"EVD","7","14"
"EVD","8","9"
"EVD","9","14"
"GG","2","9"
"GG","8","9"
"GP","1","10"
"GP","5","10"
"GP","7","11"
"GP","9","9"
"LRL","1","11"
"LRL","3","11"
"LRL","5","16"
"LRL","6","14"
"LRL","8","15"
"LRL","9","16"
"MTH","2","10"
"MTH","4","14"
"MTH","6","10"
"PEN","1","11"
"PEN","2","11"
"PEN","3","12"
"PEN","9","10"
"PEN","11","9"
"RET","1","10"
"RET","2","10"
"RET","3","10"
"RET","4","10"
"RET","5","10"
"RET","6","10"
"RET","7","10"
"RET","8","10"
"RET","9","10"
"RET","10","10"
"RP","1","9"
"RP","2","11"
"RP","6","10"
"RUI","1","11"
"RUI","5","12"
"RUI","7","10"
"RUI","8","10"
"RUI","10","10"
"SAR","5","14"
"SAR","7","13"
"SAR","9","11"
"SAR","10","11"
