"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-02-10","CT","MAIDEN CLAIMING($4,500) ","1","Bourbon Bryce","1-1"," 3 ","3","FTL","Itsmyluckyday"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","3","Unimpeached","30-1"," 2 ","2","FTL","Itsmyluckyday"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","3","Con Permiso","4-1"," 3 ","3","FTL","Algorithms"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","3","Forty Flash","12-1"," 6 ","6","FTL","Forty Grams"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","3","Outdoor Dining","6-1"," 7 ","7","FTL","Dialed In"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","3","Artista","30-1"," 8 ","8","FTL","Distorted Humor"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","3","Dreaming Thousand","8-1"," 9 ","9","FTL","Tourist"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","3","Water Cay","30-1","11 ","11","FTL","Orb"
"2021-02-10","GP","MAIDEN CLAIMING($16,000) ","4","Chipshape","12-1"," 5 ","5","FTL","Backtalk"
"2021-02-10","HOU","MAIDEN CLAIMING($7,500) ","2","Texas Mama","7-2"," 1 ","1","FTL","Texas Bling"
"2021-02-10","HOU","MAIDEN SPECIAL WEIGHT ","3","Convention","5-2"," 2 ","2","FTL","Constitution"
"2021-02-10","HOU","MAIDEN SPECIAL WEIGHT ","3","Scarlett's Jack","10-1"," 4 ","4","FTL","Jack Milton"
"2021-02-10","HOU","MAIDEN SPECIAL WEIGHT ","3","Feel the Berning","9-2"," 6 ","6","FTL","Bernardini"
"2021-02-10","HOU","MAIDEN CLAIMING($15,000) ","4","Revving It Up","4-1"," 2 ","2","FTL","Revolutionary"
"2021-02-10","HOU","MAIDEN CLAIMING($15,000) ","4","King Nate","6-1"," 5 ","5","FTL","Animal Kingdom"
"2021-02-10","HOU","MAIDEN CLAIMING($25,000) ","10","Sweet Baby Shae","12-1"," 2 ","2","FTL","Too Much Bling"
"2021-02-10","HOU","MAIDEN CLAIMING($25,000) ","10","Sheza Hunk","10-1"," 9 ","9","FTL","The Hunk"
"2021-02-10","MVR","MAIDEN CLAIMING($5,000) ","9","Big Clifty","7-2","7  ","7","FTL","Temple City"
"2021-02-10","PEN","MAIDEN CLAIMING($14,000) ","5","Merchant Marine","8-1"," 3 ","3","FTL","Midshipman"
"2021-02-10","TAM","MAIDEN CLAIMING($32,000) ","4","Vow Saver","15-1"," 2 ","2","FTL","Super Saver"
"2021-02-10","TAM","MAIDEN CLAIMING($32,000) ","4","Nakibeya","15-1"," 4 ","4","FTL","Bismarck Tullio"
"2021-02-10","TAM","ALLOWANCE OPTIONAL CLAIMING($75,000) ","8","Shawdyshawdyshawdy","7-2"," 1 ","1","FTL","Summer Front"
"2021-02-10","TAM","ALLOWANCE OPTIONAL CLAIMING($75,000) ","8","Queen of the Green","9-2"," 7 ","7","FTL","Summer Front"
"2021-02-10","TAM","ALLOWANCE OPTIONAL CLAIMING($75,000) ","8","Plamen","3-1","11 ","11","FTL","Curlin"
"2021-02-10","TUP","MAIDEN CLAIMING($7,500) ","4","Old West","4-1"," 2 ","2","FTL","Boisterous"
"2021-02-10","TUP","MAIDEN CLAIMING($7,500) ","4","Lotsa Lena","10-1"," 4 ","4","FTL","Lotsa Mischief"
"2021-02-10","TUP","MAIDEN CLAIMING($20,000) ","7","Sunland Star","12-1"," 2 ","2","FTL","Govenor Charlie"
"2021-02-10","TUP","MAIDEN CLAIMING($20,000) ","7","Exiled","5-1"," 5 ","5","FTL","Run Away and Hide"
"2021-02-10","TUP","MAIDEN CLAIMING($20,000) ","7","Loose Diamond","5-1"," 6 ","6","FTL","Cairo Prince"
