"Track","RaceNumber","HorsesRunning"
"CNL","1","12"
"CNL","3","10"
"CNL","5","12"
"CNL","9","12"
"CNL","10","11"
"CNL","11","9"
"DEL","4","10"
"DEL","6","9"
"FL","5","9"
"FL","6","9"
"IND","7","9"
"IND","9","11"
"IND","10","12"
"LAD","7","9"
"MNR","1","12"
"MNR","2","11"
"MNR","3","9"
"MNR","7","9"
"MNR","8","10"
"PID","4","10"
"PID","5","10"
"PID","8","13"
"PRX","1","11"
"PRX","2","10"
"PRX","3","9"
"PRX","4","12"
"PRX","5","14"
"PRX","6","13"
"PRX","7","16"
"PRX","9","9"
"PRX","10","9"
"PRX","11","12"
"PRX","12","12"
