"Track","RaceNumber","HorsesRunning"
"CD","4","9"
"CD","7","9"
"CD","8","9"
"CD","10","9"
"CT","3","9"
"CT","4","9"
"CT","7","9"
"CT","8","9"
"DED","1","12"
"DED","4","10"
"DED","5","10"
"DED","6","12"
"DED","7","12"
"DED","9","12"
"DED","10","12"
"DMR","5","14"
"DMR","7","10"
"DMR","8","13"
"EVD","6","10"
"EVD","8","10"
"FL","6","10"
"FL","8","10"
"GP","8","9"
"IND","5","11"
"IND","8","9"
"IND","9","10"
"LRL","1","13"
"LRL","5","13"
"LRL","7","9"
"LRL","9","16"
"RP","1","9"
"RP","2","10"
"RP","3","9"
"RP","4","10"
"RP","6","12"
"RP","7","12"
"RP","8","10"
"RP","9","10"
