"Track","RaceNumber","HorsesRunning"
"BEL","1","10"
"BEL","3","12"
"BEL","5","9"
"BEL","6","15"
"BEL","8","12"
"BEL","10","11"
"EQC","3","12"
"GG","7","10"
"GP","5","13"
"GP","8","9"
"GP","9","9"
"HAW","2","9"
"HAW","3","10"
"HAW","5","11"
"HAW","6","9"
"HAW","7","9"
"HAW","8","9"
"KEE","2","16"
"KEE","3","15"
"KEE","7","10"
"KEE","9","16"
"KES","2","10"
"KES","3","16"
"LA","1","10"
"LA","10","9"
"LRL","1","16"
"LRL","3","14"
"LRL","4","14"
"LRL","5","9"
"LRL","6","16"
"LRL","7","16"
"LRL","9","16"
"MNR","8","11"
"SA","9","12"
"WRD","6","10"
"WRD","8","10"
"ZIA","1","9"
"ZIA","2","9"
"ZIA","3","12"
"ZIA","4","11"
"ZIA","5","12"
"ZIA","8","9"
"ZIA","10","11"
