"Track","RaceNumber","HorsesRunning"
"AQU","5","10"
"AQU","10","9"
"CT","5","9"
"CT","8","10"
"EQC","3","12"
"FG","3","12"
"FG","4","10"
"FG","5","10"
"FG","7","13"
"FG","8","10"
"FG","9","10"
"FG","10","10"
"FON","9","10"
"FON","10","10"
"GP","1","14"
"GP","2","15"
"GP","4","14"
"GP","6","12"
"GP","7","9"
"GP","11","9"
"GP","12","11"
"HOU","5","11"
"HOU","7","10"
"HOU","10","9"
"LAD","1","10"
"LAD","2","10"
"LAD","3","10"
"LAD","4","10"
"LAD","5","10"
"LAD","6","10"
"LAD","7","10"
"LAD","8","10"
"LAD","9","10"
"LAD","10","10"
"LAD","11","10"
"LAD","12","10"
"LAD","13","10"
"LAD","14","10"
"LAD","15","10"
"LAD","16","10"
"LAD","17","10"
"LRL","4","9"
"LRL","5","10"
"LRL","6","9"
"LRL","7","9"
"MVR","3","9"
"MVR","5","9"
"MVR","8","11"
"OP","2","11"
"OP","4","13"
"OP","6","14"
"OP","7","14"
"OP","10","10"
"SA","1","9"
"SA","8","9"
"SA","9","10"
"SA","11","12"
"TAM","1","10"
"TAM","4","11"
"TAM","6","10"
"TAM","7","13"
"TAM","8","10"
"TAM","9","11"
"TAM","10","12"
"TAM","11","12"
"TAM","12","13"
"TP","2","11"
"TP","3","9"
"TP","5","11"
"TP","7","12"
"TP","8","14"
