"Track","RaceNumber","HorsesRunning"
"AQU","7","9"
"EQC","3","9"
"FG","3","10"
"FG","4","12"
"FG","6","10"
"FG","7","9"
"FG","8","13"
"FG","9","9"
"GP","1","10"
"GP","3","10"
"GP","4","9"
"GP","6","10"
"GP","9","10"
"GP","10","9"
"GP","11","10"
"OP","2","13"
"OP","4","9"
"OP","6","12"
"OP","7","10"
"OP","8","10"
"OP","9","13"
"SA","9","9"
"SUN","1","12"
"SUN","2","12"
"SUN","3","12"
"SUN","4","9"
"SUN","5","12"
"SUN","8","10"
"TAM","6","14"
"TAM","8","9"
"TAM","9","14"
