"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-04-18","EQC","ALLOWANCE OPTIONAL CLAIMING($100,000) ","3","Miss Dracarys","7-2"," 3 ","3","FTL","Malibu Moon"
"2021-04-18","EQC","ALLOWANCE OPTIONAL CLAIMING($100,000) ","3","Frazzled","20-1"," 5 ","5","FTL","Outwork"
"2021-04-18","EQC","MAIDEN CLAIMING($5,000) ","4","Midnight Judge","3-1"," 1 ","1","FTL","Street Life"
"2021-04-18","GG","MAIDEN CLAIMING($18,000) ","2","Clare's Irish Eyes","20-1"," 7 ","7","FTL","Sierra Sunset"
"2021-04-18","GG","MAIDEN SPECIAL WEIGHT ","3","Moart","5-2"," 5 ","5","FTL","Uncle Mo"
"2021-04-18","GG","MAIDEN CLAIMING($5,000) ","9","Midnight Judge","3-1"," 1 ","1","FTL","Street Life"
"2021-04-18","GP","MAIDEN SPECIAL WEIGHT ","5","Jordan's Leo","7-5"," 1 ","1","FTL","Malibu Moon"
"2021-04-18","GP","MAIDEN SPECIAL WEIGHT ","5","Sprout Wings","9-2"," 2 ","2","FTL","Upstart"
"2021-04-18","GP","MAIDEN SPECIAL WEIGHT ","5","Miss Domina","8-1"," 3 ","3","FTL","Dominus"
"2021-04-18","GP","MAIDEN SPECIAL WEIGHT ","5","Ilknur","15-1"," 6 ","6","FTL","Maclean's Music"
"2021-04-18","GP","MAIDEN SPECIAL WEIGHT ","5","Jazla","12-1"," 7 ","7","FTL","Khozan"
"2021-04-18","GP","MAIDEN SPECIAL WEIGHT ","5","Queen Ledoux","15-1"," 8 ","8","FTL","Mshawish"
"2021-04-18","HAW","MAIDEN CLAIMING($5,000) ","3","Grammar","12-1"," 6 ","6","FTL","Baletmeister"
"2021-04-18","HAW","MAIDEN SPECIAL WEIGHT ","4","Fudge Brownie","4-1"," 5 ","5","FTL","Big Brown"
"2021-04-18","HAW","MAIDEN SPECIAL WEIGHT ","4","Holy Star","30-1"," 7 ","7","FTL","Line of David"
"2021-04-18","HAW","MAIDEN SPECIAL WEIGHT ","7","Mon Ami Fuzzie","15-1"," 1 ","1","FTL","Bullet Train*GB"
"2021-04-18","HAW","MAIDEN SPECIAL WEIGHT ","7","Clemson Tiger","6-1"," 6 ","6","FTL","Noble Mission*GB"
"2021-04-18","HAW","MAIDEN SPECIAL WEIGHT ","8","Holy Soul","30-1"," 4 ","4","FTL","Perfect Soul*Ire"
"2021-04-18","LA","MAIDEN ","3","Lady Pacific","5-1"," 1 ","1","FTL","Vronsky"
"2021-04-18","LA","MAIDEN ","3","Bandslammer","9-2"," 4 ","4","FTL","Ministers Wild Cat"
"2021-04-18","OP","MAIDEN CLAIMING($20,000) ","7","W W Valid","5-1"," 3 ","3","FTL","Uncaptured"
