"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-06-06","BEL","MAIDEN CLAIMING($50,000) ","1","Peacebethejourney","6-1"," 2 ","2","FTL","Declaration of War"
"2021-06-06","BEL","MAIDEN CLAIMING($50,000) ","1","Ms Penelopepitstop","3-1"," 6 ","6","FTL","Tapiture"
"2021-06-06","BEL","MAIDEN CLAIMING($40,000) ","3","On Mick's Day","5-2","1  ","1","FTL","The Factor"
"2021-06-06","BEL","MAIDEN CLAIMING($40,000) ","3","Addicted to You","20-1","3  ","4","FTL","Bellamy Road"
"2021-06-06","BEL","MAIDEN CLAIMING($40,000) ","3","Jack's Dream","8-1","6  ","7","FTL","Paynter"
"2021-06-06","CBY","MAIDEN SPECIAL WEIGHT ","2","Dark Solution","15-1"," 2 ","2","FTL","Real Solution"
"2021-06-06","GG","MAIDEN CLAIMING($5,000) ","3","Unstoppable Gal","2-1"," 5 ","5","FTL","Boisterous"
"2021-06-06","GP","MAIDEN CLAIMING($35,000) ","3","You Never Call","20-1"," 2 ","2","FTL","Dialed In"
"2021-06-06","GP","MAIDEN CLAIMING($35,000) ","3","Puppymonkeybaby","6-1"," 4 ","4","FTL","Hit It a Bomb"
"2021-06-06","GP","MAIDEN SPECIAL WEIGHT ","6","She Rox My Socks","6-1"," 1 ","1","FTL","Distorted Humor"
"2021-06-06","GP","MAIDEN CLAIMING($12,500) ","10","Trinni Beauty","20-1"," 4 ","4","FTL","Trinniberg"
"2021-06-06","GP","MAIDEN CLAIMING($12,500) ","10","Doittogether","10-1"," 5 ","5","FTL","Exaggerator"
"2021-06-06","GP","MAIDEN CLAIMING($12,500) ","10","Miss Yaya","20-1"," 7 ","7","FTL","Texas Red"
"2021-06-06","GP","MAIDEN CLAIMING($12,500) ","10","Commissio","12-1","12 ","12","FTL","Commissioner"
"2021-06-06","LAD","MAIDEN SPECIAL WEIGHT ","5","Cyber City","15-1"," 5 ","5","FTL","Algorithms"
"2021-06-06","LAD","MAIDEN SPECIAL WEIGHT ","5","Sharons'moonshadow","10-1"," 6 ","6","FTL","Mass Media"
"2021-06-06","LS","MAIDEN CLAIMING($15,000) ","4","Victor Valentino","20-1"," 1 ","1","FTL","Beta Capo"
"2021-06-06","LS","MAIDEN CLAIMING($15,000) ","5","Lulos","5-2"," 4 ","4","FTL","Candy Ride*Arg"
"2021-06-06","LS","MAIDEN SPECIAL WEIGHT ","9","Markup","3-1"," 6 ","6","FTL","Mark Valeski"
"2021-06-06","MTH","MAIDEN SPECIAL WEIGHT ","2","The Don of Squan","10-1"," 7 ","7","FTL","Verrazano"
"2021-06-06","MTH","WAIVER MAIDEN CLAIMING($14,000) ","3","Natural Monopoly (GB)","5-1","12 ","12","FTL","Invincible Spirit*Ire"
"2021-06-06","MTH","MAIDEN SPECIAL WEIGHT ","5","Love and Money","6-1"," 4 ","4","FTL","More Than Ready"
"2021-06-06","MTH","MAIDEN SPECIAL WEIGHT ","5","Duneagle","10-1"," 5 ","5","FTL","Uncle Mo"
"2021-06-06","MTH","MAIDEN SPECIAL WEIGHT ","5","Oxana","6-1"," 8 ","8","FTL","Uptowncharlybrown"
"2021-06-06","MTH","CLAIMING($14,000) ","9","Twin Bridges","10-1"," 8 ","8","FTL","Two Step Salsa"
"2021-06-06","PIM","MAIDEN CLAIMING($20,000) ","5","Lady Perry","15-1"," 8 ","8","FTL","Scipion"
"2021-06-06","RUI","TRIALS ","1","Ebw Lastgoodwhisky","10-1"," 4 ","4","FTL","Zulu Dragon"
"2021-06-06","RUI","TRIALS ","1","Legal","8-1"," 7 ","7","FTL","Rcj Major Storm"
"2021-06-06","RUI","TRIALS ","2","Ablazenchic","15-1"," 2 ","2","FTL","Double Feature Jess"
"2021-06-06","RUI","TRIALS ","2","Sivako","10-1"," 9 ","9","FTL","Jesse James Jr"
"2021-06-06","RUI","TRIALS ","3","Devine Grace","15-1"," 8 ","8","FTL","Bf Farm Boss"
"2021-06-06","RUI","TRIALS ","4","Ms Purrfect","10-1"," 1 ","1","FTL","Mr Jess Perry"
"2021-06-06","RUI","TRIALS ","5","Ebw Dragons Trick","12-1"," 7 ","7","FTL","Zulu Dragon"
"2021-06-06","RUI","TRIALS ","7","Ebw Maximize","20-1"," 3 ","3","FTL","Zulu Dragon"
"2021-06-06","RUI","MAIDEN CLAIMING($5,000) ","8","Blue Luna Who","10-1"," 5 ","5","FTL","Lunarpal"
"2021-06-06","RUI","MAIDEN CLAIMING($5,000) ","8","Dr. Minister","6-1"," 8 ","8","FTL","Silver Saint"
"2021-06-06","RUI","MAIDEN ","9","Fabulous Lou","12-1"," 4 ","4","FTL","One Fabulous Eagle"
"2021-06-06","RUI","MAIDEN ","9","Takin Jacque","10-1"," 5 ","5","FTL","Docs Best Card"
"2021-06-06","RUI","MAIDEN ","9","My Khaleesi","15-1"," 7 ","7","FTL","Wave Carver"
"2021-06-06","RUI","MAIDEN ","9","Bakers Big Ol Boy","8-1"," 8 ","8","FTL","Jess Louisiana Blue"
"2021-06-06","RUI","MAIDEN ","9","Bogart Jr","15-1"," 9 ","9","FTL","Bogart"
"2021-06-06","RUI","MAIDEN ","9","El Quemadito","20-1","10 ","10","FTL","Quemados Version"
"2021-06-06","SA","ALLOWANCE OPTIONAL CLAIMING($40,000) ","1","Evening Sun (GB)","4-1"," 2 ","2","FTL","Muhaarar*GB"
