"Track","RaceNumber","HorsesRunning"
"CT","5","9"
"CT","6","9"
"CT","7","9"
"DED","1","9"
"DED","3","11"
"DED","4","9"
"DED","5","12"
"DED","6","12"
"DED","7","12"
"DED","8","11"
"DED","9","12"
"GP","1","9"
"GP","2","11"
"GP","5","12"
"GP","9","11"
"GP","10","10"
"MVR","7","9"
"MVR","8","10"
"MVR","9","14"
"PEN","3","12"
"PEN","6","11"
"PEN","10","9"
"PEN","11","11"
"PRX","2","10"
"PRX","4","11"
"PRX","5","9"
"PRX","6","11"
"PRX","7","9"
"PRX","8","9"
"PRX","9","12"
"PRX","10","13"
"TAM","4","13"
"TAM","5","11"
"TAM","6","13"
"TAM","8","14"
"TAM","9","12"
"TUP","6","12"
"TUP","7","10"
"TUP","8","12"
"TUP","9","12"
