"Track","RaceNumber","HorsesRunning"
"AQU","2","11"
"AQU","3","16"
"AQU","5","16"
"AQU","6","16"
"AQU","8","16"
"AQU","9","12"
"AQU","10","14"
"CD","6","13"
"CD","7","9"
"CD","9","12"
"CT","3","14"
"CT","4","14"
"CT","5","10"
"CT","7","9"
"CT","8","12"
"EVD","1","9"
"EVD","3","10"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","9"
"EVD","8","10"
"EVD","9","9"
"GG","4","9"
"GPW","1","16"
"GPW","6","12"
"GPW","8","16"
"IND","1","9"
"IND","2","11"
"IND","3","10"
"IND","4","14"
"IND","5","13"
"IND","6","13"
"IND","7","12"
"IND","8","13"
"IND","9","12"
"IND","10","11"
"IND","11","11"
"IND","12","9"
"LRL","4","10"
"LRL","5","12"
"LRL","6","9"
"LRL","7","12"
