"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-25","DMR","MAIDEN SPECIAL WEIGHT ","1","Risk and Reward","5-1"," 4 ","4","FTL","Frosted"
"2021-07-25","DMR","CLAIMING($45,000) ","3","Exhalting","6-1"," 3 ","3","FTL","Chitu"
"2021-07-25","DMR","MAIDEN CLAIMING($20,000) ","10","Grigoro","12-1"," 1 ","1","FTL","Haimish Hy"
"2021-07-25","DMR","MAIDEN CLAIMING($20,000) ","10","Rowangoeshollywood","5-2"," 8 ","8","FTL","Bayern"
"2021-07-25","FMT","MAIDEN CLAIMING($10,000) ","12","Asas Painted Sign","15-1"," 2 ","2","FTL","Second Painted Sign"
"2021-07-25","GG","MAIDEN CLAIMING($8,000) ","2","Consentia","50-1"," 1 ","1","FTL","Northern Causeway"
"2021-07-25","GG","MAIDEN CLAIMING($8,000) ","2","Brastika","6-1"," 7 ","7","FTL","Abraaj"
"2021-07-25","GP","MAIDEN CLAIMING($25,000) ","8","Asymptomatic (IRE)","6-1"," 2 ","2","FTL","Acclamation*GB"
"2021-07-25","LA","MAIDEN ","2","Warhorse Matty","9-5"," 1 ","1","FTL","Street George"
"2021-07-25","LA","MAIDEN ","2","W. Whitehouse","12-1"," 6 ","6","FTL","Richard's Kid"
"2021-07-25","LAD","MAIDEN SPECIAL WEIGHT ","5","Simple Sunday","20-1"," 6 ","6","FTL","Zong"
"2021-07-25","LAD","MAIDEN SPECIAL WEIGHT ","5","Twiddle","2-1"," 7 ","7","FTL","Star Guitar"
"2021-07-25","MNR","MAIDEN SPECIAL WEIGHT ","2","Sufferin Succotash","5-1"," 3 ","3","FTL","Machen"
"2021-07-25","MTH","MAIDEN SPECIAL WEIGHT ","3","Prudent Song","10-1"," 6 ","6","FTL","Wicked Tune"
"2021-07-25","MTH","MAIDEN SPECIAL WEIGHT ","3","Perfect Choice","4-1"," 9 ","9","FTL","Quality Road"
"2021-07-25","MTH","MAIDEN CLAIMING($20,000) ","6","Pretty Dude","8-1"," 3 ","3","FTL","First Dude"
"2021-07-25","MTH","MAIDEN CLAIMING($20,000) ","6","The Ghost of N Y","4-1"," 4 ","4","FTL","Shaman Ghost"
"2021-07-25","MTH","MAIDEN CLAIMING($20,000) ","6","Revinair","8-1"," 6 ","6","FTL","Revolutionary"
"2021-07-25","MTH","MAIDEN SPECIAL WEIGHT ","10","Motion Picture","6-1"," 5 ","5","FTL","Medaglia d'Oro"
"2021-07-25","PIM","MAIDEN CLAIMING($8,000) ","8","Field Truffle","9-2"," 2 ","2","FTL","Field Commission"
"2021-07-25","PIM","MAIDEN CLAIMING($8,000) ","8","Dew Dat","3-5"," 4 ","4","FTL","Goldencents"
"2021-07-25","RUI","MAIDEN ","1","Secret Grace","15-1"," 2 ","2","FTL","Hez Our Secret"
"2021-07-25","RUI","MAIDEN ","1","Give Me Sum Sugarpyc","15-1"," 5 ","5","FTL","Mr Pyc to You"
"2021-07-25","RUI","MAIDEN ","1","Kiss N Jess","12-1"," 6 ","6","FTL","Apollitical Jess"
"2021-07-25","RUI","MAIDEN ","1","My Candy Girl","10-1"," 9 ","9","FTL","Jess Good Candy"
"2021-07-25","RUI","MAIDEN ","1","Glamazon","10-1","10 ","10","FTL","A Revenant"
"2021-07-25","RUI","MAIDEN CLAIMING($10,000) ","3","Chamukos Ten Jr","12-1"," 1 ","1","FTL","Tf Featured Effort"
"2021-07-25","RUI","MAIDEN CLAIMING($10,000) ","3","Sinaloa Moon","10-1"," 3 ","3","FTL","Cash to Stash"
"2021-07-25","RUI","MAIDEN CLAIMING($10,000) ","3","Jungle Corona","20-1"," 9 ","9","FTL","Crusin Corona"
"2021-07-25","RUI","MAIDEN CLAIMING($5,000) ","4","Icy Cape","10-1"," 6 ","6","FTL","Ice Box"
"2021-07-25","RUI","MAIDEN CLAIMING($5,000) ","11","Shade of Ack Ack","6-1"," 2 ","2","FTL","Attila's Storm"
"2021-07-25","SAR","ALLOWANCE OPTIONAL CLAIMING($45,000) ","4","Excellent Timing","7-5","1  ","5","FTL","Not This Time"
