"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2022-05-06","BEL","1","Dirt","Prince of Joy"," 1 ","1","20-1","Jacqueline Davis","Ricardo Legall"
"2022-05-06","BEL","1","Dirt","Yah Huh"," 2 ","2","15-1","Dylan Davis","Bonnie Lucas"
"2022-05-06","BEL","1","Dirt","Royal Realm"," 3 ","3","7-5","Jose Lezcano","Linda Rice"
"2022-05-06","BEL","1","Dirt","Remembermom"," 4 ","4","6-5","Trevor McCarthy","Patrick Reynolds"
"2022-05-06","BEL","1","Dirt","King of Hollywood"," 5 ","5","4-1","Jose Gomez","Gregory Sacco"
"2022-05-06","BEL","1","Dirt","Miracle Nicky"," 6 ","6","10-1","Kendrick Carmouche","Rudy Rodriguez"
"2022-05-06","BEL","2","Dirt","Auburn Hills"," 1 ","1","6-1","Jose Gomez","Michelle Giangiulio"
"2022-05-06","BEL","2","Dirt","Giocare"," 2 ","2","5-1","Eric Cancel","Rudy Rodriguez"
"2022-05-06","BEL","2","Dirt","Kumar"," 3 ","3","7-2","Jose Lezcano","Gustavo Rodriguez"
"2022-05-06","BEL","2","Dirt","Chris and Dave"," 4 ","4","8-5","Kendrick Carmouche","Rob Atras"
"2022-05-06","BEL","2","Dirt","Liam's Fire"," 5 ","5","15-1","Jacqueline Davis","Amira Chichakly"
"2022-05-06","BEL","2","Dirt","Easy Shot"," 6 ","6","9-2","Dylan Davis","Jeffrey Englehart"
"2022-05-06","BEL","2","Dirt","Dark Storm"," 7 ","7","8-1","Trevor McCarthy","Mertkan Kantarmaci"
"2022-05-06","BEL","3","Inner turf","Caumsett"," 1 ","1","10-1","Eric Cancel","Gary Sciacca"
"2022-05-06","BEL","3","Inner turf","Sweet Franny Lu"," 2 ","2","9-2","Jose Gomez","Thomas Morley"
"2022-05-06","BEL","3","Inner turf","Lady Thornhill"," 3 ","3","10-1","Jorge Vargas, Jr.","David Donk"
"2022-05-06","BEL","3","Inner turf","Infringement"," 4 ","4","30-1","Heman Harkie","Randi Persaud"
"2022-05-06","BEL","3","Inner turf","Freedom Machine"," 5 ","5","15-1","Raul Mena","Richard Schosberg"
"2022-05-06","BEL","3","Inner turf","Solib"," 6 ","6","7-2","Jose Lezcano","Rudy Rodriguez"
"2022-05-06","BEL","3","Inner turf","Tales of Makenna"," 7 ","7","6-1","Trevor McCarthy","Linda Rice"
"2022-05-06","BEL","3","Inner turf","She's a Mia"," 8 ","8","5-2","Dylan Davis","Christophe Clement"
"2022-05-06","BEL","3","Inner turf","Kannon Fire"," 9 ","9","5-1","Kendrick Carmouche","Linda Rice"
"2022-05-06","BEL","3","Inner turf","Caragate","10 ","10","5-2"," Rider TBA","Mitchell Friedman"
"2022-05-06","BEL","4","Dirt","Jump Starter"," 1 ","1","50-1","Hector Carrasquillo","Randi Persaud"
"2022-05-06","BEL","4","Dirt","Limit Up"," 2 ","2","9-2","Trevor McCarthy","Robert Klesaris"
"2022-05-06","BEL","4","Dirt","Vincent"," 3 ","3","5-1","Dylan Davis","Oscar Barrera, III"
"2022-05-06","BEL","4","Dirt","Act Accordingly"," 4 ","4","6-1","Jose Gomez","Michelle Nevin"
"2022-05-06","BEL","4","Dirt","Something Majestic"," 5 ","5","20-1","Luis Rodriguez Castro","Patrick Reynolds"
"2022-05-06","BEL","4","Dirt","Crock of Gold"," 6 ","6","20-1","Heman Harkie","Gary Sciacca"
"2022-05-06","BEL","4","Dirt","El Veinticuatro"," 7 ","7","12-1","Luis Cardenas","Rudy Rodriguez"
"2022-05-06","BEL","4","Dirt","Igottahaveit"," 8 ","8","30-1","Eric Cancel","Bob Dunham"
"2022-05-06","BEL","4","Dirt","Barone Marchis"," 9 ","9","4-5","Jose Lezcano","James Ryerson"
"2022-05-06","BEL","5","Turf","Starting Over","1  ","8","5-1","Abner Adorno","Robert Falcone, Jr."
"2022-05-06","BEL","5","Turf","Bay Street Money","1A ","10","5-1","Kendrick Carmouche","Rob Atras"
"2022-05-06","BEL","5","Turf","Castle Chaos","1X ","15","5-1","Kendrick Carmouche","Robert Falcone, Jr."
"2022-05-06","BEL","5","Turf","Shawdyshawdyshawdy","2  ","1","15-1","Eric Cancel","Jorge Abreu"
"2022-05-06","BEL","5","Turf","Alado","3  ","2","8-1","Jose Gomez","Saffie Joseph, Jr."
"2022-05-06","BEL","5","Turf","High Tide","4  ","3","5-2","Jose Lezcano","Carlos Martin"
"2022-05-06","BEL","5","Turf","Three Jokers","5  ","4","4-1"," Rider TBA","John Terranova II"
