"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-12","FMT","MAIDEN ","2","I Dreamed I Streaked","5-1"," 5 ","5","FTL","Sizzlin Red Corona"
"2020-07-12","FMT","MAIDEN ","2","Df Kates Wagon","5-1"," 7 ","7","FTL","Pyc Paint Your Wagon"
"2020-07-12","FMT","MAIDEN CLAIMING($10,000) ","3","Cheap Little Huzzy","15-1"," 7 ","7","FTL","Racy Casanova"
"2020-07-12","FMT","MAIDEN CLAIMING($10,000) ","3","Teres Quick","6-1"," 8 ","8","FTL","Royal Always"
"2020-07-12","FMT","MAIDEN CLAIMING($10,000) ","3","Crunch","12-1"," 9 ","9","FTL","Oilwagon"
"2020-07-12","FMT","MAIDEN CLAIMING($15,000) ","5","Mda General Dash","12-1"," 3 ","3","FTL","Crowned General"
"2020-07-12","FMT","MAIDEN CLAIMING($15,000) ","5","Signed Wid a Kiss","12-1"," 5 ","5","FTL","Second Painted Sign"
"2020-07-12","FMT","MAIDEN ","9","Rated Hiclass","2-1"," 2 ","2","FTL","High Rate of Return"
"2020-07-12","FMT","MAIDEN ","9","Runaway Jaguar","8-1"," 6 ","6","FTL","My Corona Is Rare"
"2020-07-12","FMT","MAIDEN CLAIMING($10,000) ","10","Outa Air","3-1"," 3 ","3","FTL","Dashair"
"2020-07-12","FMT","MAIDEN CLAIMING($10,000) ","10","Mr Bully On Vodka","7-2"," 9 ","9","FTL","Hiclass Vodka"
"2020-07-12","GP","MAIDEN CLAIMING($10,500) ","1","D. Silo","20-1"," 7 ","7","FTL","Cool Coal Man"
"2020-07-12","GP","MAIDEN CLAIMING($10,500) ","1","Unpopular Opinion","20-1"," 8 ","8","FTL","Carpe Diem"
"2020-07-12","LA","MAIDEN CLAIMING($3,500) ","1","Dabzilla","6-1"," 1 ","1","FTL","Cyclotron"
"2020-07-12","LA","MAIDEN ","6","Big Fabuloso","5-1"," 1 ","1","FTL","One Fabulous Eagle"
"2020-07-12","LA","MAIDEN ","6","Dutch Flat","8-1"," 3 ","3","FTL","Favorite Cartel"
"2020-07-12","LA","MAIDEN ","6","Yes But Go","6-1"," 4 ","4","FTL","Favorite Cartel"
"2020-07-12","LS","MAIDEN SPECIAL WEIGHT ","5","Timeless Star","12-1"," 4 ","4","FTL","Sum of the Parts"
"2020-07-12","LS","MAIDEN SPECIAL WEIGHT ","5","Ms. Angelica","20-1"," 9 ","9","FTL","Bandbox"
"2020-07-12","MNR","MAIDEN SPECIAL WEIGHT ","3","Kenya Road","8-1"," 6 ","6","FTL","Quality Road"
"2020-07-12","MTH","MAIDEN CLAIMING($18,000) ","1","Petrichor","8-1","11 ","11","FTL","Seville*Ger"
"2020-07-12","MTH","MAIDEN CLAIMING($20,000) ","4","She's Classy","9-2"," 4 ","4","FTL","Gone Astray"
"2020-07-12","MTH","MAIDEN CLAIMING($20,000) ","4","Clap for Me","6-1"," 5 ","5","FTL","Central Banker"
"2020-07-12","MTH","MAIDEN CLAIMING($20,000) ","4","Miss Parfait","8-1"," 6 ","6","FTL","Fed Biz"
"2020-07-12","MTH","MAIDEN CLAIMING($20,000) ","4","Counter Claim","4-1"," 7 ","7","FTL","Field Commission"
"2020-07-12","MTH","MAIDEN CLAIMING($30,000) ","5","Razor Girl","10-1"," 6 ","6","FTL","English Channel"
"2020-07-12","MTH","WAIVER MAIDEN CLAIMING($20,000) ","7","Big Red Rocks","6-1"," 6 ","6","FTL","Red Rocks*Ire"
"2020-07-12","MTH","WAIVER MAIDEN CLAIMING($20,000) ","7","If Not Now","5-1","10 ","10","FTL","Ghostzapper"
"2020-07-12","PLN","MAIDEN CLAIMING($5,000) ","8","Midnight Light","8-1"," 5 ","5","FTL","Einstein*Brz"
"2020-07-12","RUI","MAIDEN CLAIMING($15,000) ","3","Celerity Baby","15-1"," 1 ","1","FTL","Big Daddy Cartel"
"2020-07-12","RUI","MAIDEN CLAIMING($15,000) ","3","Pyro Ruby","20-1"," 3 ","3","FTL","Perry Tee Chick"
"2020-07-12","RUI","MAIDEN CLAIMING($15,000) ","3","Splash of Wine","6-1"," 5 ","5","FTL","Woodbridge"
"2020-07-12","RUI","MAIDEN CLAIMING($15,000) ","3","Smoken Rexxy","30-1"," 7 ","7","FTL","Rex Hill"
"2020-07-12","RUI","MAIDEN CLAIMING($15,000) ","3","El Nuevo Profeta","15-1"," 8 ","8","FTL","Shake Em Open"
"2020-07-12","RUI","MAIDEN CLAIMING($15,000) ","3","Reason to Be Lordly","12-1","11 ","11","FTL","Lordly Way"
"2020-07-12","RUI","MAIDEN SPECIAL WEIGHT ","4","Ms Bucksnort","8-1"," 8 ","8","FTL","The Hunk"
"2020-07-12","RUI","MAIDEN CLAIMING($10,000) ","7","Bridgetts Fastlane","15-1"," 5 ","5","FTL","Woodbridge"
"2020-07-12","RUI","MAIDEN CLAIMING($10,000) ","7","Touch a Winner","6-1"," 7 ","7","FTL","Winners Version"
"2020-07-12","RUI","MAIDEN SPECIAL WEIGHT ","11","I'll Be Dip","12-1"," 6 ","6","FTL","Mr. Trieste"
"2020-07-12","RUI","MAIDEN SPECIAL WEIGHT ","11","Indian Secret","5-1"," 7 ","7","FTL","Indian Firewater"
