"Track","RaceNumber","HorsesRunning"
"AP","6","9"
"AP","8","11"
"BEL","1","13"
"BEL","3","9"
"BEL","4","13"
"BEL","5","12"
"BEL","6","11"
"BEL","7","11"
"BEL","8","10"
"BEL","9","15"
"BEL","10","12"
"CD","3","17"
"CD","4","10"
"CD","5","11"
"CD","6","16"
"CD","8","11"
"CD","9","15"
"CD","11","16"
"CT","2","9"
"CT","5","13"
"CT","8","11"
"DEL","5","11"
"DEL","7","16"
"EVD","8","10"
"EVD","9","9"
"FMT","4","10"
"FMT","8","10"
"FMT","11","10"
"FMT","12","10"
"GP","1","16"
"GP","4","10"
"GP","6","9"
"GP","7","16"
"GP","8","10"
"GP","9","9"
"GP","11","11"
"GP","12","13"
"LAD","6","9"
"LAD","7","11"
"LS","1","9"
"LS","9","12"
"MTH","3","10"
"MTH","5","9"
"MTH","7","13"
"MTH","9","10"
"MTH","10","11"
"MTH","11","13"
"MTH","12","9"
"PIM","3","16"
"PIM","5","13"
"PIM","6","10"
"PIM","7","12"
"PIM","8","9"
"PIM","9","10"
"PIM","10","9"
"PRM","9","9"
"PRM","10","11"
"RAS","1","10"
"RAS","2","19"
"RAS","3","15"
"RAS","4","14"
"RAS","5","31"
"RAS","6","19"
"RAS","7","20"
"RUI","1","10"
"RUI","2","10"
"RUI","4","9"
"RUI","8","10"
"RUI","10","10"
"SA","1","14"
"SA","5","14"
"SA","7","12"
"SA","8","9"
"SA","9","9"
"WYO","1","10"
"WYO","2","10"
"WYO","3","10"
"WYO","4","10"
"WYO","5","10"
