"Track","RaceNumber","HorsesRunning"
"ALB","3","10"
"ALB","4","11"
"ALB","5","12"
"ALB","6","11"
"ALB","7","12"
"ALB","8","11"
"ALB","9","9"
"ALB","10","12"
"BTP","3","11"
"BTP","6","9"
"BTP","7","9"
"BTP","8","10"
"CBY","1","11"
"CBY","2","11"
"CBY","4","15"
"CBY","7","11"
"CBY","8","9"
"CBY","11","10"
"CBY","12","10"
"DEL","3","9"
"DEL","6","14"
"DEL","7","11"
"EMD","4","9"
"EMD","6","11"
"EMD","8","10"
"FL","2","9"
"FL","3","10"
"FL","4","12"
"FL","5","11"
"FL","6","15"
"FL","7","9"
"FL","8","13"
"IND","4","11"
"IND","7","9"
"IND","8","10"
"IND","9","14"
"IND","10","12"
"KD","1","11"
"KD","2","11"
"KD","3","16"
"KD","4","13"
"KD","5","12"
"KD","6","12"
"KD","7","13"
"KD","8","11"
"KD","9","16"
"KD","10","14"
"LAD","1","14"
"LAD","2","11"
"LAD","3","13"
"LAD","4","9"
"LAD","5","11"
"LAD","6","13"
"LAD","7","14"
"MNR","1","10"
"MNR","7","9"
"MNR","8","9"
"MNR","9","10"
"PEN","1","11"
"PEN","2","12"
"PEN","3","9"
"PEN","9","9"
"PEN","11","11"
"PID","1","9"
"PID","3","9"
"PID","4","12"
"PID","6","9"
"PRX","3","13"
"PRX","5","10"
"PRX","7","10"
"PRX","9","10"
