"Track","RaceNumber","HorsesRunning"
"DED","1","10"
"DED","8","10"
"DED","10","10"
"DEL","3","14"
"DEL","5","14"
"DEL","7","14"
"FMT","11","10"
"GRP","3","10"
"IND","6","9"
"IND","7","11"
"IND","8","12"
"IND","9","9"
"LAD","3","10"
"LS","1","10"
"LS","6","12"
"LS","9","12"
"MNR","1","11"
"MNR","2","10"
"MNR","5","9"
"MNR","6","9"
"MNR","8","9"
"PIM","3","11"
"PIM","6","9"
"PIM","8","9"
"PIM","9","9"
"PIM","10","10"
"PRM","6","11"
"PRM","8","9"
"PRX","4","9"
"PRX","8","11"
"PRX","11","11"
"TDN","2","9"
"TDN","7","12"
