"Track","RaceNumber","HorsesRunning"
"BEL","2","9"
"BEL","4","9"
"BEL","7","16"
"BEL","9","12"
"EQA","1","12"
"EQA","2","11"
"EQA","3","11"
"EQA","4","11"
"EQA","5","12"
"EQC","1","9"
"EQC","3","9"
"EQC","4","11"
"FON","5","9"
"FON","6","9"
"FON","7","10"
"FON","8","10"
"FON","9","10"
"GG","3","12"
"GG","9","11"
"GP","1","9"
"GP","4","10"
"GP","5","10"
"GP","8","11"
"GP","9","11"
"HOU","2","10"
"HOU","3","10"
"HOU","4","10"
"HOU","5","10"
"HOU","6","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","10"
"KEE","1","10"
"KEE","3","10"
"KEE","5","9"
"KEE","7","9"
"KEE","8","14"
"KEE","9","12"
"LS","1","10"
"LS","4","12"
"LS","5","12"
"LS","7","9"
"LS","8","11"
"LS","9","10"
"OP","3","9"
"OP","5","11"
"OP","8","9"
"OP","10","12"
"PEN","3","10"
"PEN","11","9"
"PIM","3","9"
"PIM","4","9"
"PIM","5","10"
"PIM","6","9"
"PIM","7","9"
"PIM","8","12"
"PIM","9","11"
"RP","1","10"
"RP","3","10"
"RP","4","10"
"RP","5","12"
"RP","6","10"
"RP","8","10"
"RP","10","10"
"RP","11","9"
"RP","12","12"
"SA","3","11"
"SA","7","11"
"SA","8","9"
"SA","9","9"
"SRP","1","10"
"SRP","2","9"
"SRP","9","9"
"TAM","2","14"
"TAM","6","13"
"TAM","7","9"
"TAM","8","9"
"TAM","9","12"
"TUP","2","10"
