"Track","RaceNumber","HorsesRunning"
"ARP","2","10"
"ARP","8","13"
"BTP","3","9"
"BTP","4","16"
"BTP","7","11"
"BTP","8","9"
"CBY","7","10"
"DEL","2","9"
"DEL","4","10"
"DEL","6","11"
"DEL","8","14"
"DEL","9","10"
"EMD","6","11"
"EMD","7","11"
"EMD","8","10"
"EMD","9","9"
"EMD","10","11"
"EVD","1","10"
"EVD","2","10"
"EVD","5","10"
"EVD","7","10"
"EVD","9","13"
"FL","2","13"
"FL","4","10"
"FL","5","10"
"FL","6","10"
"FL","8","14"
"IND","4","12"
"IND","6","9"
"IND","7","10"
"IND","8","11"
"IND","9","12"
"IND","10","12"
"LAD","3","13"
"LAD","5","13"
"LAD","6","10"
"LAD","7","9"
"LS","1","10"
"LS","2","10"
"LS","3","10"
"LS","4","11"
"LS","6","11"
"LS","9","10"
"MNR","1","11"
"MNR","2","9"
"MNR","5","10"
"MNR","9","10"
"PEN","1","9"
"PEN","2","10"
"PEN","3","10"
"PEN","6","9"
"PEN","7","9"
"PEN","8","10"
"PEN","9","12"
"PEN","11","12"
"PRX","4","10"
"PRX","5","10"
"PRX","7","10"
"PRX","8","13"
"PRX","9","11"
"SAR","4","9"
"SAR","5","12"
"SAR","6","9"
"SAR","7","14"
"SAR","10","15"
