"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-02-27","AQU","MAIDEN CLAIMING($40,000) ","2","Hollywood Gina","7-2"," 2 ","2","FTL","Frosted"
"2021-02-27","AQU","MAIDEN CLAIMING($40,000) ","2","Alpine Queen","12-1"," 5 ","5","FTL","Reload"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","5","Olympique","6-1"," 1 ","1","FTL","Midnight Lute"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","5","Damilano","30-1"," 3 ","3","FTL","Tizway"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","5","Tough Workout","4-1"," 4 ","4","FTL","Outwork"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","5","Got the Gold","10-1"," 7 ","7","FTL","Goldencents"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","5","Dr. Blute","8-1"," 8 ","8","FTL","Not This Time"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Schokolade","6-1"," 1 ","1","FTL","Bayern"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Our Man Mike","5-2"," 2 ","2","FTL","Street Boss"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Scat Brat","20-1"," 3 ","3","FTL","Scatman"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Dr Ardito","2-1"," 4 ","4","FTL","Liam's Map"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Three's Trouble","20-1"," 5 ","5","FTL","Vancouver*Aus"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Feathers Road","8-1"," 6 ","6","FTL","Quality Road"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Viking Zim","5-1"," 7 ","7","FTL","Mshawish"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","7","Vincent","6-1"," 8 ","8","FTL","Maclean's Music"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Laura's Bellamy","4-1"," 1 ","1","FTL","Bellamy Road"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Sweet Franny Lu","20-1"," 5 ","5","FTL","Dominus"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Lady Thornhill","20-1"," 6 ","6","FTL","Stormy Atlantic"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Dorothy's the Boss","15-1"," 7 ","7","FTL","Laoban"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Sweet Larissa","12-1"," 8 ","8","FTL","Effinex"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Know It All Red","15-1"," 9 ","9","FTL","Dialed In"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Tassi","20-1","10 ","10","FTL","Fed Biz"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Electric Youth","6-1","11 ","11","FTL","Dialed In"
"2021-02-27","AQU","MAIDEN SPECIAL WEIGHT ","9","Sport Model","3-1","12 ","12","FTL","Freud"
"2021-02-27","CT","MAIDEN CLAIMING($4,500) ","1","Zumwalt","30-1"," 6 ","6","FTL","Kantharos"
"2021-02-27","FG","MAIDEN CLAIMING($40,000) ","3","Delightfullywicked","8-1","11 ","11","FTL","Wicked Strong"
"2021-02-27","FG","MAIDEN CLAIMING($10,000) ","4","Black Hawk Ridge","6-1"," 7 ","7","FTL","Cairo Prince"
"2021-02-27","FG","MAIDEN SPECIAL WEIGHT ","6","Seascape","9-2"," 2 ","2","FTL","Distorted Humor"
"2021-02-27","GG","MAIDEN SPECIAL WEIGHT ","2","Closed Circuit","9-2"," 1 ","1","FTL","Decarchy"
"2021-02-27","GG","MAIDEN CLAIMING($12,500) ","4","Fine Red Reserve","20-1"," 1 ","1","FTL","Boat Trip"
"2021-02-27","GP","MAIDEN SPECIAL WEIGHT ","1","Gigi B.","15-1"," 1 ","1","FTL","Street Sense"
"2021-02-27","GP","MAIDEN SPECIAL WEIGHT ","1","Sibaaq","4-1"," 2 ","2","FTL","Bernardini"
"2021-02-27","GP","MAIDEN SPECIAL WEIGHT ","1","Champagne Salute","7-2"," 6 ","6","FTL","Runhappy"
