"Track","RaceNumber","HorsesRunning"
"AQU","3","9"
"AQU","4","9"
"AQU","6","10"
"AQU","7","9"
"AQU","8","10"
"DED","4","9"
"DED","7","11"
"DED","9","12"
"EQA","1","9"
"EQA","2","11"
"EQA","3","15"
"EQC","2","11"
"EQC","3","13"
"EQC","4","10"
"FG","2","13"
"FG","4","9"
"FG","8","12"
"FG","9","9"
"GG","2","9"
"GG","4","9"
"GG","6","9"
"GG","8","11"
"GG","9","10"
"GP","5","10"
"GP","6","9"
"GP","8","11"
"LRL","2","9"
"LRL","4","9"
"LRL","5","11"
"LRL","6","10"
"LRL","8","9"
"LRL","9","15"
"MR","2","11"
"MR","3","11"
"MR","4","10"
"MR","5","10"
"MR","6","16"
"MR","7","16"
"MR","8","16"
"OP","2","10"
"OP","3","10"
"OP","4","13"
"OP","6","11"
"OP","7","14"
"OP","8","9"
"OP","9","14"
"SA","9","13"
"SUN","2","9"
"SUN","3","10"
"SUN","4","12"
"SUN","5","12"
"SUN","7","9"
"SUN","8","9"
"SUN","9","11"
"TAM","9","14"
"TP","1","11"
"TP","2","14"
"TP","3","9"
"TP","4","11"
"TP","5","14"
"TP","6","14"
"TP","7","10"
"TP","8","14"
"TP","9","10"
"TP","10","14"
"TUP","1","11"
"TUP","2","12"
"TUP","6","12"
"TUP","7","12"
"TUP","8","9"
