"Track","RaceNumber","HorsesRunning"
"AP","2","9"
"AP","4","9"
"AP","6","9"
"AP","8","14"
"BEL","5","10"
"BEL","6","13"
"BEL","7","10"
"BEL","9","16"
"CD","3","9"
"CD","4","9"
"CD","7","10"
"CD","8","14"
"CD","9","12"
"CD","10","12"
"EQC","3","11"
"GP","1","15"
"GP","8","9"
"GP","10","9"
"GP","11","14"
"LS","2","10"
"LS","10","12"
"MNR","1","10"
"MNR","2","10"
"MNR","5","9"
"MNR","9","11"
"PIM","4","11"
"PIM","5","11"
"PIM","6","11"
"RP","1","10"
"RP","2","10"
"RP","3","9"
"RP","4","9"
"RP","5","9"
"RP","6","9"
"RP","7","10"
"RP","8","10"
"RP","9","10"
"RP","10","10"
"SA","9","11"
"SRP","1","11"
"SRP","3","12"
"SRP","9","9"
"SRP","10","9"
