"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-01-22","AQU","MAIDEN SPECIAL WEIGHT ","1","Ribbons and Medals","6-1"," 3 ","3","FTL","To Honor and Serve"
"2021-01-22","AQU","MAIDEN SPECIAL WEIGHT ","1","Strafe","8-5"," 4 ","4","FTL","War Front"
"2021-01-22","AQU","MAIDEN CLAIMING($25,000) ","3","Hereissio","15-1"," 9 ","9","FTL","Mission Impazible"
"2021-01-22","AQU","STARTER OPTIONAL CLAIMING($50,000) ","7","Targeted Return","5-2"," 2 ","2","FTL","Maclean's Music"
"2021-01-22","AQU","STARTER OPTIONAL CLAIMING($50,000) ","7","Pazzion","12-1"," 4 ","4","FTL","Mission Impazible"
"2021-01-22","AQU","STARTER OPTIONAL CLAIMING($50,000) ","7","Miss Comedian","5-1"," 6 ","6","FTL","Bodemeister"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","1","Gold Fellow","4-1"," 2 ","2","FTL","Goldencents"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","1","What the Flash","10-1"," 5 ","5","FTL","Bourbon Courage"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","1","Orientated","15-1"," 6 ","6","FTL","Orientate"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","1","Ferocious Storm","15-1"," 8 ","8","FTL","Bandbox"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","1","Swing Your Sword","8-1"," 9 ","9","FTL","Violence"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","1","Runaway Crown","12-1","10 ","10","FTL","Mark Valeski"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","1","Golden Warrior","6-1","12 ","12","FTL","Golden Lad"
"2021-01-22","EQA","MAIDEN CLAIMING($20,000) ","5","Hoity Toity","20-1"," 2 ","2","FTL","Mr Speaker"
"2021-01-22","EQC","MAIDEN SPECIAL WEIGHT ","1","Alexander's Dream","8-1"," 3 ","3","FTL","Gervinho"
"2021-01-22","EQC","MAIDEN SPECIAL WEIGHT ","1","By Moonlight","8-1"," 4 ","4","FTL","Boisterous"
"2021-01-22","EQC","MAIDEN SPECIAL WEIGHT ","1","Va Va Vegas","5-2"," 5 ","5","FTL","Empire Way"
"2021-01-22","EQC","MAIDEN SPECIAL WEIGHT ","1","Sabuda","7-2"," 6 ","6","FTL","Metaboss"
"2021-01-22","EQC","MAIDEN SPECIAL WEIGHT ","1","Gabby Hayes","4-1"," 7 ","7","FTL","Grazen"
"2021-01-22","EQC","MAIDEN SPECIAL WEIGHT ","1","Found My Ball","3-1"," 8 ","8","FTL","Square Eddie"
"2021-01-22","EQC","MAIDEN SPECIAL WEIGHT ","1","Luckys Last Stand","5-1"," 9 ","9","FTL","Lucky Pulpit"
"2021-01-22","FG","MAIDEN CLAIMING($20,000) ","2","Flat Out American","15-1"," 4 ","4","FTL","Flat Out"
"2021-01-22","FG","MAIDEN CLAIMING($20,000) ","2","Gold Incense","6-1"," 6 ","6","FTL","Goldencents"
"2021-01-22","FG","MAIDEN SPECIAL WEIGHT ","4","Devil With a Dash","8-1","1  ","5","FTL","Daredevil"
"2021-01-22","FG","MAIDEN CLAIMING($25,000) ","5","Golden Sweets","9-2","2  ","1","FTL","Goldencents"
"2021-01-22","FG","MAIDEN CLAIMING($25,000) ","5","Telling Thyme","8-1","5  ","6","FTL","Special Rate"
"2021-01-22","FG","MAIDEN CLAIMING($25,000) ","5","Sweet Confusion","8-1","6  ","7","FTL","Dialed In"
"2021-01-22","FG","MAIDEN CLAIMING($25,000) ","5","Wrapper Rule","9-2","7  ","8","FTL","Candy Ride*Arg"
"2021-01-22","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","8","Off We Go","7-2"," 1 ","1","FTL","Air Force Blue"
"2021-01-22","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","8","Lady Edith","8-1"," 2 ","2","FTL","Street Boss"
"2021-01-22","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","8","Blossom Road","10-1"," 4 ","4","FTL","Shackleford"
