"Track","RaceNumber","HorsesRunning"
"DED","1","10"
"DED","2","9"
"DED","7","12"
"DED","8","12"
"DED","9","12"
"MNR","1","9"
"MNR","3","9"
"MNR","9","12"
"MVR","6","9"
"MVR","7","9"
"MVR","8","11"
"PRX","1","10"
"PRX","2","9"
"PRX","4","12"
"PRX","5","9"
"PRX","8","11"
"PRX","9","15"
"PRX","10","15"
"RP","2","11"
"RP","5","11"
"RP","10","11"
"ZIA","1","12"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","4","12"
"ZIA","5","9"
"ZIA","6","10"
"ZIA","7","11"
"ZIA","8","12"
"ZIA","9","9"
"ZIA","10","12"
