"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-29","ALB","1","Dirt","A Pollitical Gal"," 1 ","1","4-1","Francisco Calderon","Clinton Crawford"
"2021-08-29","ALB","1","Dirt","Fabulous Valentino"," 2 ","2","10-1","Marcelo Barraza","Jorge Morales-Flores"
"2021-08-29","ALB","1","Dirt","Regalo Coronados"," 3 ","3","6-1","Hector Aldrete","Javier Duarte"
"2021-08-29","ALB","1","Dirt","For the Irony"," 4 ","4","5-1","Sergio Becerra, Jr.","Albert Valles"
"2021-08-29","ALB","1","Dirt","Mahomes"," 5 ","5","3-1","Emilio Tapia","Wesley Giles"
"2021-08-29","ALB","1","Dirt","Flash the Fire"," 6 ","6","8-1","Jose Ortiz","Michael Joiner"
"2021-08-29","ALB","1","Dirt","Dasha Girl"," 7 ","7","7-1","Adrian Ramos","Wesley Giles"
"2021-08-29","ALB","1","Dirt","Echo of Thunder"," 8 ","8","9-2","Edgar Martinez","Alejandro Chavez"
"2021-08-29","ALB","2","Dirt","Petrified"," 1 ","1","10-1","Jose Ortiz","Michael Joiner"
"2021-08-29","ALB","2","Dirt","Pack My Patience"," 2 ","2","8-1","Francisco Cuellar","Anthony Montoya"
"2021-08-29","ALB","2","Dirt","Tyler Durden"," 3 ","3","7-2","Alfredo Sigala","Juan Gonzalez"
"2021-08-29","ALB","2","Dirt","Kj Daisy Duke"," 4 ","4","7-2","Adrian Ramos","Wesley Giles"
"2021-08-29","ALB","2","Dirt","Astico"," 5 ","5","5-1","Felipe Garcia-Luna","Martin Orona, Sr."
"2021-08-29","ALB","2","Dirt","A Pollitical Phoebe"," 6 ","6","4-1","Francisco Calderon","Clinton Crawford"
"2021-08-29","ALB","2","Dirt","Speed Dynasty"," 7 ","7","3-1","Noe Garcia, Jr.","Fred Danley"
"2021-08-29","ALB","3","Dirt","Yard House"," 1 ","1","4-1","Adrian Ramos","Albert Valles"
"2021-08-29","ALB","3","Dirt","Jm Royal Cartel"," 2 ","2","8-1","Alfredo Sigala","Tony Sedillo"
"2021-08-29","ALB","3","Dirt","Betterton"," 3 ","3","3-1","Juan Pulido","Romeo Mireles"
"2021-08-29","ALB","3","Dirt","Bregman"," 4 ","4","12-1","Jose Ortiz","Michael Joiner"
"2021-08-29","ALB","3","Dirt","Rc a Revenant Dream"," 5 ","5","12-1","Joseph Belloc, Jr.","Gaston Valenzuela"
"2021-08-29","ALB","3","Dirt","Ah Mr Lana Del Ray"," 6 ","6","8-1","Daniel Torres","Jesus Carrete"
"2021-08-29","ALB","3","Dirt","Lethal Avenger"," 7 ","7","2-1","Noe Garcia, Jr.","Fred Danley"
"2021-08-29","ALB","3","Dirt","Apolitical Miracle"," 8 ","8","8-1","Emilio Tapia","Wesley Giles"
"2021-08-29","ALB","4","Dirt","Rc Relentless Grace"," 1 ","1","5-2","Juan Pulido","Romeo Mireles"
"2021-08-29","ALB","4","Dirt","Bananas Foster"," 2 ","2","10-1","Noe Garcia, Jr.","Fred Danley"
"2021-08-29","ALB","4","Dirt","Kj Suzy Q"," 3 ","3","3-1","Adrian Ramos","Wesley Giles"
"2021-08-29","ALB","4","Dirt","Glamazon"," 4 ","4","6-1","Jose Ortiz","Michael Joiner"
"2021-08-29","ALB","4","Dirt","Alamo Lake"," 5 ","5","4-1","Sergio Becerra, Jr.","Albert Valles"
"2021-08-29","ALB","4","Dirt","El Llantero"," 6 ","6","15-1","Edwuin Lujan","Ivan Tafoya"
"2021-08-29","ALB","4","Dirt","Thats Da One"," 7 ","7","8-1","Manuel Ramos","Andres Gonzalez"
"2021-08-29","ALB","4","Dirt","Dynastys Reflection"," 8 ","8","20-1","Hector Aldrete","Javier Duarte"
"2021-08-29","ALB","4","Dirt","First Fine Oak"," 9 ","9","10-1","Manuel Estrada","Manuel Roman"
"2021-08-29","ALB","5","Dirt","La Cuchara"," 1 ","1","3-1","Adrian Ramos","Eric Valenzuela"
"2021-08-29","ALB","5","Dirt","Five Bucks"," 2 ","2","6-1","Edwuin Lujan","Ivan Tafoya"
"2021-08-29","ALB","5","Dirt","Phantom"," 3 ","3","7-1","Luis Guerrero","Patrick Sanchez"
"2021-08-29","ALB","5","Dirt","Kiss My Hot Socks"," 4 ","4","9-2","Noe Garcia, Jr.","Seth Ferguson"
"2021-08-29","ALB","5","Dirt","Bp Southern Pyc"," 5 ","5","5-1","Jose Ortiz","Michael Joiner"
"2021-08-29","ALB","5","Dirt","Parliamentary Spirit"," 6 ","6","8-1","Alejandro Medellin","Andres Gonzalez"
"2021-08-29","ALB","5","Dirt","Runaway Witch"," 7 ","7","4-1","Guillermo Suarez","Javier Duarte"
"2021-08-29","ALB","5","Dirt","Daredevil Buck"," 8 ","8","10-1","Alfredo Sigala","Tony Sedillo"
"2021-08-29","ALB","6","Dirt","Corazon Rastado 727"," 1 ","1","12-1","Daniel Torres","Jesus Carrete"
"2021-08-29","ALB","6","Dirt","Lexy Fast Girl"," 2 ","2","12-1","Brian Barraza","Emily Cardenas"
"2021-08-29","ALB","6","Dirt","Full Tilt Boogy"," 3 ","3","10-1","Jimmy Coates","Carlos Acosta, Jr."
"2021-08-29","ALB","6","Dirt","One Beautiful Fire"," 4 ","4","4-1","Adrian Ramos","Marco Flores"
"2021-08-29","ALB","6","Dirt","Bailes Y Besos"," 5 ","5","8-1","Paul Nieto","Alvaro Hinojos"
"2021-08-29","ALB","6","Dirt","Hermes Link"," 6 ","6","6-1","Marcelo Barraza","Alejandro Chavez"
"2021-08-29","ALB","6","Dirt","Gray Interest Gtz"," 7 ","7","9-2","Alejandro Medellin","Hector Chavez"
"2021-08-29","ALB","6","Dirt","Ms Stolis Diva"," 8 ","8","15-1","Edgar Martinez","Oscar Carrete"
"2021-08-29","ALB","6","Dirt","Jess a Jet"," 9 ","9","15-1","Martin Felix","Cosme Velasquez"
"2021-08-29","ALB","6","Dirt","Sassy Harmony","10 ","10","6-1","Alfredo Sigala","Arnulfo Ascencio, Jr."
"2021-08-29","ALB","6","Dirt","Kadillac Smooth","11 ","11","15-1","Brian Barraza","Sherry Armstrong"
"2021-08-29","ALB","6","Dirt","Shakemyseis","12 ","12","20-1","Porfirio Cano","Sergio Ibarra"
"2021-08-29","ALB","7","Dirt","McCirca"," 1 ","1","12-1","Alfredo Sigala","Ruben Leyba"
"2021-08-29","ALB","7","Dirt","Our Last Rose"," 2 ","2","8-1","Enrique Garcia","Phillip Clemmer"
"2021-08-29","ALB","7","Dirt","Abbie's Way"," 3 ","3","2-1","Rodolfo Guerra","Raymond Valerio"
"2021-08-29","ALB","7","Dirt","Singing Mary"," 4 ","4","6-1","Enrique Gomez","Martin Valdez-Cabral, Jr."
"2021-08-29","ALB","7","Dirt","Donna Who"," 5 ","5","15-1","Jimmy Coates","Charles Pacheco"
"2021-08-29","ALB","7","Dirt","Shesapackinpunches"," 6 ","6","20-1","Erick Medellin","Jose Gonzalez, Jr."
"2021-08-29","ALB","7","Dirt","Ritzy Storm"," 7 ","7","3-1","Aldo Arboleda","Sherry Armstrong"
"2021-08-29","ALB","7","Dirt","Wages"," 8 ","8","3-1","Alejandro Medellin","Martin Valdez-Cabral, Jr."
"2021-08-29","ALB","8","Dirt","Hear Me Roar"," 1 ","1","12-1","Rodolfo Guerra","Terri Rust"
"2021-08-29","ALB","8","Dirt","She's Rained Out"," 2 ","2","10-1","Gabriel Arredondo","Raul Vega"
"2021-08-29","ALB","8","Dirt","Go for the Laugh"," 3 ","3","12-1","Miguel Perez","Andres Gonzalez"
"2021-08-29","ALB","8","Dirt","Charlie Dynasty"," 4 ","4","3-1","Aldo Arboleda","Rafael Barraza"
"2021-08-29","ALB","8","Dirt","Spinning Red"," 5 ","5","5-1","Enrique Garcia","Pedro Gomez"
"2021-08-29","ALB","8","Dirt","Run Like the Wind"," 6 ","6","4-1","Alfredo Sigala","Fred Danley"
"2021-08-29","ALB","8","Dirt","Cha Ching Charlie"," 7 ","7","10-1","Enrique Gomez","Greg Green"
"2021-08-29","ALB","8","Dirt","Suertuda"," 8 ","8","8-1","Erick Medellin","Andres Gonzalez"
"2021-08-29","ALB","8","Dirt","Release the Genie"," 9 ","9","8-1","Gustavo Herrera","Lonnie Vaughn"
"2021-08-29","ALB","8","Dirt","Prairie Warrior","10 ","10","8-1","Roimes Chirinos","Joel Marr"
"2021-08-29","ALB","9","Dirt","Jamie Can't Dance"," 1 ","1","5-1","Edgar Martinez","Armando Alamos"
"2021-08-29","ALB","9","Dirt","Kell's Kiss"," 2 ","2","8-1","Luis Rodriguez","Robert Gherardi"
"2021-08-29","ALB","9","Dirt","Hit a Note"," 3 ","3","10-1","Enrique Garcia","Jose Gonzalez, Jr."
"2021-08-29","ALB","9","Dirt","Boozymilkshakebar"," 4 ","4","9-2","Erick Medellin","Wendell Matt"
"2021-08-29","ALB","9","Dirt","Ministertomyheart"," 5 ","5","3-1","Gabriel Arredondo","Frankie Martinez"
"2021-08-29","ALB","9","Dirt","Seven Rooney"," 6 ","6","6-1","J. Villanueva","Armando Alamos"
"2021-08-29","ALB","9","Dirt","Cebolla"," 7 ","7","4-1","Enrique Gomez","George Marquez"
"2021-08-29","ALB","9","Dirt","Abetemarco"," 8 ","8","7-1","Gustavo Herrera","Pedro Gomez"
"2021-08-29","CBY","1","Dirt","Exodus and Hope"," 1 ","1","5-1","Luis Valenzuela","Tim Anderson"
"2021-08-29","CBY","1","Dirt","Rosehill Road"," 2 ","2","8-5","Dean Butler","Bernell Rhone"
"2021-08-29","CBY","1","Dirt","Tika Toy"," 3 ","3","8-1","Israel Hernandez","Bernell Rhone"
"2021-08-29","CBY","1","Dirt","Ringaroundtherosie"," 4 ","4","5-2","Karlo Lopez","Matt Williams"
"2021-08-29","CBY","1","Dirt","Diggs Won"," 5 ","5","12-1","Kelsi Harr","Virginia Peters"
"2021-08-29","CBY","1","Dirt","I Came to Shame"," 6 ","6","4-1","Luis Fuentes","Sue Wiley"
"2021-08-29","CBY","2","Dirt","Neverblink"," 1 ","1","5-1","Israel Hernandez","Kevin Danger"
"2021-08-29","CBY","2","Dirt","Blame Bishop"," 2 ","2","3-1","Miguel Arroyo","Lynn Rarick"
"2021-08-29","CBY","2","Dirt","Digital Star"," 3 ","3","2-1","Karlo Lopez","Robertino Diodoro"
"2021-08-29","CBY","2","Dirt","Rusty Cage"," 4 ","4","9-2","Luis Negron","Nevada Litfin"
"2021-08-29","CBY","2","Dirt","Truly Bling"," 5 ","5","12-1","Crystal Conning","Joe Roberts"
"2021-08-29","CBY","2","Dirt","Seek N Justice"," 6 ","6","12-1","Betty Williams","Nevada Litfin"
"2021-08-29","CBY","2","Dirt","Rasmus"," 7 ","7","4-1","Lindey Wade","Michael Biehler"
"2021-08-29","CBY","3","Dirt","O G Gulfstream Gus"," 1 ","1","12-1","Luis Fuentes","Dick Cappellucci"
"2021-08-29","CBY","3","Dirt","Speedy Daredevil"," 2 ","2","12-1","Luis Valenzuela","Tim Padilla"
"2021-08-29","CBY","3","Dirt","Forty Strangers"," 3 ","3","8-1","Lindey Wade","Matt Williams"
"2021-08-29","CBY","3","Dirt","Hoya Paranoya"," 4 ","4","3-1","Dean Butler","Ty Garrett"
"2021-08-29","CBY","3","Dirt","Max Out"," 5 ","5","6-1","Karlo Lopez","Robertino Diodoro"
"2021-08-29","CBY","3","Dirt","Saint Charles"," 6 ","6","10-1","Luis Negron","Chris Richard"
"2021-08-29","CBY","3","Dirt","Tengo Sed"," 7 ","7","10-1","Ry Eikleberry","Jose Silva, Jr."
"2021-08-29","CBY","3","Dirt","Profound One"," 8 ","8","15-1","Ruben Fuentes","Heath Lawrence"
"2021-08-29","CBY","3","Dirt","Bit Coiner"," 9 ","9","4-1","Nik Goodwin","McLean Robertson"
"2021-08-29","CBY","3","Dirt","Will the Thrill","10 ","10","9-2","Israel Hernandez","Tim Padilla"
"2021-08-29","CBY","4","Turf","Princess Renee"," 1 ","1","9-2","Israel Hernandez","Tim Padilla"
"2021-08-29","CBY","4","Turf","Brightsideoflife"," 2 ","2","7-2","Ry Eikleberry","Bennie Woolley, Jr."
"2021-08-29","CBY","4","Turf","Metaphar"," 3 ","3","10-1","Miguel Arroyo","Eric Heitzmann"
"2021-08-29","CBY","4","Turf","Smoking Bossa Nova"," 4 ","4","6-1","Alex Canchari","F. Loy"
"2021-08-29","CBY","4","Turf","Pink Channel"," 5 ","5","4-1","Quincy Hamilton","McLean Robertson"
"2021-08-29","CBY","4","Turf","K B's Mint"," 6 ","6","12-1","Karlo Lopez","Nevada Litfin"
"2021-08-29","CBY","4","Turf","Priddis"," 7 ","7","2-1","Lindey Wade","Robertino Diodoro"
"2021-08-29","CBY","5","Dirt","Modern Muse"," 1 ","1","9-2","Kelsi Harr","Heath Lawrence"
"2021-08-29","CBY","5","Dirt","Blazing Charm"," 2 ","2","5-2","Lindey Wade","Robertino Diodoro"
"2021-08-29","CBY","5","Dirt","Silvera"," 3 ","3","6-1","Israel Hernandez","Kevin Danger"
"2021-08-29","CBY","5","Dirt","Miss Kitaen"," 4 ","4","15-1","Luis Valenzuela","Tim Holdaway"
"2021-08-29","CBY","5","Dirt","Binding Time"," 5 ","5","8-1","Ruben Fuentes","Tony Rengstorf"
"2021-08-29","CBY","5","Dirt","Giggles and Smoke"," 6 ","6","12-1","Alex Canchari","Tim Anderson"
"2021-08-29","CBY","5","Dirt","Sweet Tatum"," 7 ","7","15-1","Karlo Lopez","Larry Donlin"
"2021-08-29","CBY","5","Dirt","Purple Scooter"," 8 ","8","10-1","Ry Eikleberry","Larry Donlin"
"2021-08-29","CBY","5","Dirt","La Rosa Drive"," 9 ","9","5-1","Luis Fuentes","Dick Cappellucci"
"2021-08-29","CBY","5","Dirt","Remarkable Charm","10 ","10","8-1","Miguel Arroyo","Brian Roberts"
"2021-08-29","CBY","6","Turf","Added Diamonds"," 1 ","1","15-1","Dean Butler","Bernell Rhone"
"2021-08-29","CBY","6","Turf","Summer Swinger"," 2 ","2","10-1","Jose Vega","David Miller"
"2021-08-29","CBY","6","Turf","Charlies Missile"," 3 ","3","6-1","Lindey Wade","Michael Biehler"
"2021-08-29","CBY","6","Turf","Hunter's Magic"," 4 ","4","7-2","Ry Eikleberry","Nevada Litfin"
"2021-08-29","CBY","6","Turf","Lil Holy Oak"," 5 ","5","15-1","Ruben Fuentes","Gregory Weir"
"2021-08-29","CBY","6","Turf","Just Plain Pretty"," 6 ","6","5-1","Quincy Hamilton","McLean Robertson"
"2021-08-29","CBY","6","Turf","Claire Sailing"," 7 ","7","8-1","Israel Hernandez","Joel Berndt"
"2021-08-29","CBY","6","Turf","Moonshine Moxy"," 8 ","8","6-1","Luis Valenzuela","Miguel Silva"
"2021-08-29","CBY","6","Turf","Dusty Ford"," 9 ","9","5-2","Luis Fuentes","Brayan Velazquez"
"2021-08-29","CBY","7","Dirt","Midnight Current"," 1 ","1","2-1","Ry Eikleberry","Joel Berndt"
"2021-08-29","CBY","7","Dirt","Knight's Honor"," 2 ","2","6-1","Luis Negron","Chris Richard"
"2021-08-29","CBY","7","Dirt","Holy Image"," 3 ","3","15-1","Ruben Fuentes","Gregory Weir"
"2021-08-29","CBY","7","Dirt","Flash Flood"," 4 ","4","8-1","Dean Butler","Tim Padilla"
"2021-08-29","CBY","7","Dirt","Birdie Be Gone"," 5 ","5","9-2","Quincy Hamilton","Joel Berndt"
"2021-08-29","CBY","7","Dirt","Celtics Wildcat"," 6 ","6","6-1","Karlo Lopez","Larry Donlin"
"2021-08-29","CBY","7","Dirt","Dodropin"," 7 ","7","10-1","Israel Hernandez","Michael Biehler"
"2021-08-29","CBY","7","Dirt","Stylin N Profilin"," 8 ","8","7-2","Lindey Wade","Valorie Lund"
"2021-08-29","CBY","8","Dirt","Tiger the Man"," 1 ","1","12-1","Luis Valenzuela","Brian Roberts"
"2021-08-29","CBY","8","Dirt","Dried Pepper"," 2 ","2","3-1","Ry Eikleberry","Chris Richard"
"2021-08-29","CBY","8","Dirt","Hi Ho Cheerio"," 3 ","3","5-1","Ruben Fuentes","Valorie Lund"
"2021-08-29","CBY","8","Dirt","Jersey Lute"," 4 ","4","15-1","Kelsi Harr","Ronald Addicott"
"2021-08-29","CBY","8","Dirt","Wild Behavior"," 5 ","5","9-5","Lindey Wade","Robertino Diodoro"
"2021-08-29","CBY","8","Dirt","Big League Benny"," 6 ","6","4-1","Quincy Hamilton","Larry Sterling, Jr."
"2021-08-29","CBY","8","Dirt","Mine My Time"," 7 ","7","6-1","Luis Fuentes","Coty Rosin"
"2021-08-29","CBY","9","Dirt","Raised On Promises"," 1 ","1","10-1","Calvin Wolff","Perry Wolff"
"2021-08-29","CBY","9","Dirt","Holdentight"," 2 ","2","4-1","Ruben Fuentes","Troy Bethke"
"2021-08-29","CBY","9","Dirt","Boom Truck"," 3 ","3","7-2","Israel Hernandez","Joel Berndt"
"2021-08-29","CBY","9","Dirt","Big Boy McCoy"," 4 ","4","15-1","Miguel Arroyo","Lynn Rarick"
"2021-08-29","CBY","9","Dirt","Emmett Cat"," 5 ","5","10-1","Quincy Hamilton","Scot Schindler"
"2021-08-29","CBY","9","Dirt","Devoted to You"," 6 ","6","7-5","Ry Eikleberry","Joel Berndt"
"2021-08-29","CBY","9","Dirt","Sir Barnabus"," 7 ","7","5-1","Luis Valenzuela","Tim Anderson"
"2021-08-29","DMR","1","Dirt","Paige Runner"," 1 ","1","3-1","Kyle Frey","Andy Mathis"
"2021-08-29","DMR","1","Dirt","A J Rock"," 2 ","2","5-1","Emily Ellingwood","Reed Saldana"
"2021-08-29","DMR","1","Dirt","Miss Kitness"," 3 ","3","2-1","Jessica Pyfer","Shelbe Ruis"
"2021-08-29","DMR","1","Dirt","Coal Shaft"," 4 ","4","15-1","Juan Espinoza","Jeffrey Metz"
"2021-08-29","DMR","1","Dirt","It's a Riddle"," 5 ","5","4-1","Edwin Maldonado","Robert Hess, Jr."
"2021-08-29","DMR","1","Dirt","Mongolian Window"," 6 ","6","5-2","Abel Cedillo","Jonathan Wong"
"2021-08-29","DMR","2","Dirt","Beautiful World"," 1 ","1","12-1","Diego Herrera","Cesar DeAlba"
"2021-08-29","DMR","2","Dirt","So Very Smart"," 2 ","2","7-2","Abel Cedillo","Doug O'Neill"
"2021-08-29","DMR","2","Dirt","Shanghai Dazzler"," 3 ","3","8-1","Geovanni Franco","J. Kruljac"
"2021-08-29","DMR","2","Dirt","Delta Wind"," 4 ","4","2-1","Joe Bravo","John Sadler"
"2021-08-29","DMR","2","Dirt","Nan Elizabeth"," 5 ","5","8-1","Umberto Rispoli","Sean McCarthy"
"2021-08-29","DMR","2","Dirt","Kitten's Kid"," 6 ","6","5-2","Flavien Prat","Peter Miller"
"2021-08-29","DMR","2","Dirt","Piazzetta"," 7 ","7","5-1","Kyle Frey","Doug O'Neill"
"2021-08-29","DMR","3","Turf","Ready Soul"," 1 ","1","3-1","Flavien Prat","Philip D'Amato"
"2021-08-29","DMR","3","Turf","Wound Tight"," 2 ","2","7-2","Kent Desormeaux","Robert Hess, Jr."
"2021-08-29","DMR","3","Turf","Count of Amazonia (IRE)"," 3 ","3","6-1","Victor Espinoza","Richard Baltas"
"2021-08-29","DMR","3","Turf","Musawaat (GB)"," 4 ","4","12-1","Alexis Centeno","Mike Puype"
"2021-08-29","DMR","3","Turf","Red Storm Risen"," 5 ","5","4-1","Joe Bravo","Philip D'Amato"
"2021-08-29","DMR","3","Turf","Galilean"," 6 ","6","5-2","Umberto Rispoli","John Sadler"
"2021-08-29","DMR","3","Turf","Sash (GB)"," 7 ","7","8-1","Kyle Frey","Mark Glatt"
"2021-08-29","DMR","4","Dirt","Surely Spectacular"," 1 ","1","5-2","Drayden Van Dyke","Andrew Lerner"
"2021-08-29","DMR","4","Dirt","Smart Monique"," 2 ","2","7-2","Umberto Rispoli","Sal Gonzalez"
"2021-08-29","DMR","4","Dirt","Workin Ninetofive"," 3 ","3","5-1","Jessica Pyfer","Ryan Hanson"
"2021-08-29","DMR","4","Dirt","Quick Take"," 4 ","4","8-1","Abel Cedillo","Anthony Saavedra"
