"Track","RaceNumber","HorsesRunning"
"CD","3","9"
"CD","6","13"
"CD","7","15"
"CD","10","9"
"CT","6","9"
"EVD","2","11"
"EVD","3","11"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","12"
"IND","5","10"
"IND","7","11"
"IND","8","11"
"MNR","9","9"
"OP","2","9"
"OP","3","9"
"OP","4","9"
"OP","5","9"
"OP","6","10"
"OP","8","11"
"OP","9","11"
"PEN","3","10"
"PEN","4","10"
"PEN","6","9"
"PRX","10","11"
"PRX","11","9"
"TAM","2","9"
"TAM","3","10"
"TAM","6","10"
"TAM","8","9"
"TAM","9","11"
"TUP","1","12"
"TUP","2","11"
"TUP","5","9"
"TUP","6","11"
"TUP","7","9"
"TUP","9","9"
"TUP","10","12"
"TUP","11","12"
"WRD","7","9"
"WRD","9","10"
