"Track","RaceNumber","HorsesRunning"
"ARP","2","9"
"ARP","3","9"
"ARP","4","9"
"ARP","6","9"
"ARP","8","9"
"BTP","2","9"
"BTP","5","15"
"BTP","7","16"
"BTP","8","10"
"CBY","4","9"
"CBY","6","9"
"CBY","8","10"
"DED","1","10"
"DED","3","10"
"DED","4","9"
"DED","5","10"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DEL","1","10"
"DEL","2","9"
"DEL","3","9"
"DEL","4","14"
"DEL","5","9"
"DEL","6","9"
"DEL","7","14"
"DEL","8","9"
"DEL","9","9"
"DEL","10","14"
"DEL","11","11"
"EMD","8","10"
"EMD","9","11"
"EVD","2","10"
"EVD","4","10"
"EVD","6","10"
"EVD","7","12"
"EVD","8","9"
"EVD","9","9"
"GP","1","16"
"GP","2","11"
"GP","5","11"
"GP","6","10"
"GP","8","9"
"GP","10","10"
"GRP","3","10"
"GRP","5","10"
"GRP","6","10"
"GRP","7","10"
"GRP","8","9"
"IND","4","13"
"IND","6","9"
"IND","7","9"
"IND","8","12"
"IND","9","11"
"IND","10","11"
"IND","11","10"
"IND","12","12"
"KEE","1","9"
"KEE","3","11"
"KEE","4","15"
"KEE","5","13"
"KEE","6","16"
"KEE","7","11"
"KEE","8","12"
"KEE","9","16"
"LAD","3","12"
"LAD","5","10"
"LAD","7","9"
"LS","1","12"
"LS","2","9"
"LS","6","12"
"LS","9","11"
"MNR","1","12"
"MNR","2","11"
"PEN","2","10"
"PEN","3","12"
"PEN","4","10"
"PEN","5","10"
"PEN","7","10"
"PEN","8","11"
"POD","4","9"
"POD","10","10"
"PRX","5","9"
"PRX","6","9"
"PRX","7","11"
"PRX","8","10"
"PRX","9","16"
"PRX","10","10"
