"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-12-29","DED","MAIDEN CLAIMING($10,000) ","1","Seven Times Seven","15-1"," 3 ","3","FTL","Brave Dave"
"2020-12-29","DED","MAIDEN CLAIMING($10,000) ","1","Cajun Berti","15-1","10 ","10","FTL","Country Day"
"2020-12-29","DED","MAIDEN CLAIMING($10,000) ","1","Wrongwayhighway","12-1","11 ","11","FTL","Highway to Fame"
"2020-12-29","DED","MAIDEN CLAIMING($10,000) ","3","Tiger O","12-1"," 5 ","5","FTL","Matzoh Toga"
"2020-12-29","DED","MAIDEN CLAIMING($10,000) ","3","Miss Miracle Girl","10-1"," 7 ","7","FTL","Dialed In"
"2020-12-29","DED","MAIDEN SPECIAL WEIGHT ","6","Faith and Fire","20-1"," 1 ","1","FTL","Verrazano"
"2020-12-29","DED","MAIDEN SPECIAL WEIGHT ","6","Jump the Gun","12-1"," 4 ","4","FTL","Violence"
"2020-12-29","DED","MAIDEN SPECIAL WEIGHT ","6","Poseidon's Queen","15-1"," 8 ","8","FTL","Poseidon's Warrior"
"2020-12-29","MVR","MAIDEN CLAIMING($25,000) ","1","Restitution","20-1"," 4 ","4","FTL","Carpe Diem"
"2020-12-29","MVR","MAIDEN SPECIAL WEIGHT ","5","Upgrade Al","6-1"," 1 ","1","FTL","Bold Warrior"
"2020-12-29","MVR","MAIDEN SPECIAL WEIGHT ","5","Traitor Amongst Us","20-1"," 2 ","2","FTL","Fed Biz"
"2020-12-29","MVR","MAIDEN SPECIAL WEIGHT ","5","Mr Chips","20-1"," 3 ","3","FTL","Vertiformer"
"2020-12-29","MVR","MAIDEN SPECIAL WEIGHT ","5","Team Leyendecker","10-1"," 5 ","5","FTL","Machen"
"2020-12-29","MVR","MAIDEN SPECIAL WEIGHT ","5","Startdfromdabottom","7-5"," 6 ","6","FTL","Kantharos"
"2020-12-29","PEN","MAIDEN CLAIMING($10,500) ","4","Greedy Like Jeane","15-1"," 8 ","8","FTL","Global Force"
"2020-12-29","PEN","MAIDEN CLAIMING($7,500) ","10","Boston Billy","8-1","12 ","12","FTL","Congrats"
"2020-12-29","PRX","WAIVER MAIDEN CLAIMING($20,000) ","1","Shetalkstomuch","7-2"," 2 ","2","FTL","Uptowncharlybrown"
"2020-12-29","PRX","WAIVER MAIDEN CLAIMING($20,000) ","1","Special Love","12-1"," 7 ","7","FTL","Jump Start"
"2020-12-29","PRX","WAIVER MAIDEN CLAIMING($20,000) ","1","Katesaluckygirl","8-1"," 9 ","9","FTL","Uncle Lino"
