"Track","RaceNumber","HorsesRunning"
"AQU","2","10"
"AQU","4","10"
"AQU","5","10"
"AQU","6","9"
"AQU","7","9"
"AQU","9","16"
"FG","1","11"
"FG","2","11"
"FG","3","9"
"FG","5","15"
"FG","7","10"
"FG","9","16"
"FG","10","11"
"GP","1","11"
"GP","6","9"
"GP","8","13"
"GP","9","9"
"GP","10","10"
"GP","11","12"
"LA","1","10"
"LRL","4","9"
"LRL","5","10"
"LRL","6","13"
"LRL","7","11"
"MVR","4","9"
"MVR","5","11"
"MVR","6","10"
"MVR","7","10"
"MVR","8","12"
"SA","1","9"
"SA","3","10"
"SA","5","10"
"SA","6","10"
"SA","9","10"
"TAM","7","9"
"TAM","8","9"
"TAM","9","10"
"TAM","10","14"
"TP","1","13"
"TP","2","14"
"TP","3","14"
"TP","4","14"
"TP","5","14"
"TP","6","14"
"TP","7","14"
"TP","8","14"
