"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-01-05","DED","1","Dirt","Round Quarter"," 1 ","1","20-1","Thomas Pompell","Brent Toups"
"2021-01-05","DED","1","Dirt","Alan's Argument"," 2 ","2","5-2","Timothy Thornton","Karl Broberg"
"2021-01-05","DED","1","Dirt","Inlike Flen"," 3 ","3","15-1","Kevin Smith","Kenward Bernis"
"2021-01-05","DED","1","Dirt","Fazio"," 4 ","4","12-1","Jansen Melancon","Kenneth Roberts, Sr."
"2021-01-05","DED","1","Dirt","Superconductor"," 5 ","5","8-1","Jose Leon","Jeffery Reeves, Jr."
"2021-01-05","DED","1","Dirt","Malibu Jack"," 6 ","6","7-2","Sophie Doyle","Juan Larrosa"
"2021-01-05","DED","1","Dirt","Brave Rifle"," 7 ","7","6-1","Eguard Tejera","Juan Larrosa"
"2021-01-05","DED","1","Dirt","Custom Ready"," 8 ","8","9-2","Gerardo Mora","Eduardo Ramirez"
"2021-01-05","DED","1","Dirt","Golden V C"," 9 ","9","6-1","Wallynette Rodriguez","Kenneth Westlye"
"2021-01-05","DED","2","Dirt","D'wild Muffin"," 1 ","1","9-5","Timothy Thornton","Karl Broberg"
"2021-01-05","DED","2","Dirt","Tizzy's Song"," 2 ","2","5-1","Thomas Pompell","Scott Gelner"
"2021-01-05","DED","2","Dirt","Rock the Jukebox"," 3 ","3","12-1","Luis Batista","Juan Larrosa"
"2021-01-05","DED","2","Dirt","Itsnotmyjob"," 4 ","4","15-1","Wallynette Rodriguez","Kenneth Weeks"
"2021-01-05","DED","2","Dirt","Lady Belacqua"," 5 ","5","4-1","Gerardo Mora","Lee Thomas"
"2021-01-05","DED","2","Dirt","Lil Allie Dancer"," 6 ","6","8-1","Eguard Tejera","Juan Larrosa"
"2021-01-05","DED","2","Dirt","Diva's Ransom"," 7 ","7","3-1","Jansen Melancon","Gary Husak"
"2021-01-05","DED","2","Dirt","Quiet Trip"," 8 ","8","20-1","Joel Dominguez","Eduardo Ramirez"
"2021-01-05","DED","3","Dirt","Eve's Delight","1  ","4","8-1","Alexander Castillo","Garland Goins"
"2021-01-05","DED","3","Dirt","She's My Priority","1A ","5","8-1","Jose Guerrero","Garland Goins"
"2021-01-05","DED","3","Dirt","Star Fashion","2  ","1","8-1","Devin Magnon","Scott Gelner"
"2021-01-05","DED","3","Dirt","Eileen Alexandra","3  ","2","4-5","Diego Saenz","Thomas Amoss"
"2021-01-05","DED","3","Dirt","Merenica Mojo","4  ","3","6-1","Thomas Pompell","Scott Gelner"
"2021-01-05","DED","3","Dirt","Tetheredtothetruth","5  ","6","15-1","Jansen Melancon","Brett Brinkman"
"2021-01-05","DED","3","Dirt","Abigail's Beauty","6  ","7","9-2","Timothy Thornton","Karl Broberg"
"2021-01-05","DED","3","Dirt","A. P. Style","7  ","8","15-1","Kevin Smith","Phillip Dison"
"2021-01-05","DED","4","Dirt","I'll Raise You"," 1 ","1","20-1","Jose Leon","Shelton Zenon, Sr."
"2021-01-05","DED","4","Dirt","Giant Influence"," 2 ","2","9-5","Devin Magnon","Robertino Diodoro"
"2021-01-05","DED","4","Dirt","Tigerbeach"," 3 ","3","8-1","Diego Saenz","Eduardo Ramirez"
"2021-01-05","DED","4","Dirt","Broadway Ice"," 4 ","4","6-1","Gerard Melancon","Isai Gonzalez"
"2021-01-05","DED","4","Dirt","Berko"," 5 ","5","5-1","Joe Stokes","Allen Landry"
"2021-01-05","DED","4","Dirt","Lovethatcause"," 6 ","6","3-1","Timothy Thornton","Karl Broberg"
"2021-01-05","DED","4","Dirt","Trivista"," 7 ","7","15-1","Ry Eikleberry","Terry Griffin"
"2021-01-05","DED","4","Dirt","Jack Be Quick"," 8 ","8","12-1","Jose Guerrero","Patti Turner"
"2021-01-05","DED","5","Dirt","Pi Yo Princess"," 1 ","1","9-5","Diego Saenz","Thomas Amoss"
"2021-01-05","DED","5","Dirt","Sarahs Home"," 2 ","2","6-1","Jose Guerrero","Tim Dixon"
"2021-01-05","DED","5","Dirt","Hamazing Lace"," 3 ","3","15-1","Emanuel Nieves","Brian Huval"
"2021-01-05","DED","5","Dirt","Knight's Honor"," 4 ","4","9-2","Ry Eikleberry","Chris Richard"
"2021-01-05","DED","5","Dirt","Heartbreak Road"," 5 ","5","12-1","Alex Birzer","Greg Tracy"
"2021-01-05","DED","5","Dirt","Anotherinthefire"," 6 ","6","10-1","Devin Magnon","Chasey Pomier"
"2021-01-05","DED","5","Dirt","Miss Darlene"," 7 ","7","20-1","Odilon Martinez","Ronnie Ward"
"2021-01-05","DED","5","Dirt","Moon Lovin"," 8 ","8","8-1","Joel Dominguez","Steven Asmussen"
"2021-01-05","DED","5","Dirt","Awesomeloveofdeoro"," 9 ","9","20-1","Thomas Pompell","Scott Gelner"
"2021-01-05","DED","5","Dirt","Avabell","10 ","10","5-1","Timothy Thornton","Karl Broberg"
"2021-01-05","DED","6","Dirt","Galaxy Builder","1  ","3","9-2","Thomas Pompell","Dale White, Sr."
"2021-01-05","DED","6","Dirt","Bending Saint","1A ","5","9-2","Gerardo Mora","Dale White, Sr."
"2021-01-05","DED","6","Dirt","Queeten","2  ","1","20-1","Devin Magnon","Karl Broberg"
"2021-01-05","DED","6","Dirt","Big Em C","3  ","2","7-2","Timothy Thornton","Karl Broberg"
"2021-01-05","DED","6","Dirt","Mr. Priority"," 4 ","4","6-1","Gerard Melancon","Lee Thomas"
"2021-01-05","DED","6","Dirt","Wild Bert","5  ","6","8-1","Diego Saenz","Ronnie Averett"
"2021-01-05","DED","6","Dirt","Prizeless","6  ","7","8-5","Ry Eikleberry","Andrea Ali"
"2021-01-05","DED","6","Dirt","Temprano","7  ","8","15-1","Jorge Guzman","Henry Johnson, Jr."
