"Track","RaceNumber","HorsesRunning"
"ALB","4","11"
"ALB","5","10"
"ALB","6","12"
"ALB","7","12"
"ALB","8","9"
"ALB","9","12"
"AP","7","9"
"AP","8","10"
"BTP","3","9"
"BTP","8","10"
"BTP","10","11"
"CT","4","9"
"CT","5","11"
"CT","6","12"
"CT","7","10"
"CT","8","12"
"DMR","5","11"
"DMR","7","10"
"DMR","8","11"
"ELP","6","11"
"ELP","7","9"
"ELP","8","11"
"EVD","3","9"
"GP","1","11"
"GP","2","16"
"GP","3","13"
"GP","5","12"
"GP","7","16"
"GP","9","9"
"GP","10","13"
"MTH","1","9"
"MTH","3","10"
"MTH","5","13"
"MTH","6","9"
"PEN","1","10"
"PEN","2","10"
"PEN","3","11"
"PEN","8","11"
"PIM","5","9"
"RP","1","9"
"RP","2","11"
"RP","3","11"
"RP","4","10"
"RP","6","10"
"RP","7","11"
"RP","8","10"
"RP","9","12"
"RUI","1","10"
"RUI","2","10"
"RUI","3","10"
"RUI","4","10"
"RUI","5","10"
"RUI","6","10"
"RUI","7","10"
"RUI","8","10"
"RUI","9","10"
"RUI","10","10"
"RUI","11","10"
"RUI","12","10"
"RUI","13","10"
"RUI","14","10"
"RUI","15","10"
"SAR","5","10"
"SAR","6","10"
"SAR","8","10"
"SAR","9","10"
"SAR","10","11"
"SWF","4","9"
"SWF","6","9"
"SWF","7","10"
"SWF","8","9"
