"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-08-26","ALB","1","Dirt","Pasamonte Man"," 1 ","1","3-1","Enrique Gomez","Gene Garcia"
"2020-08-26","ALB","1","Dirt","Tamait (FR)"," 2 ","2","8-1","Tracy Hebert","Miguel Hernandez"
"2020-08-26","ALB","1","Dirt","Eye of the Hunter"," 3 ","3","12-1","Ronney Betancourt","Priscilla Leon"
"2020-08-26","ALB","1","Dirt","Forgotaboutme"," 4 ","4","6-1","Alfredo Juarez, Jr.","Bennie Woolley, Jr."
"2020-08-26","ALB","1","Dirt","Holy Frazier"," 5 ","5","4-1","Jose Leon","Dan Dennison"
"2020-08-26","ALB","1","Dirt","Brickhouse"," 6 ","6","10-1","Don French","Michelle Salazar"
"2020-08-26","ALB","2","Dirt","Phantom Boss"," 1 ","1","5-2","Jose Leon","Juan Silva"
"2020-08-26","ALB","2","Dirt","Collins Ave"," 2 ","2","6-1","Alejandro Medellin","Carlos Alvidrez"
"2020-08-26","ALB","2","Dirt","Numerologist"," 3 ","3","5-1","Frank Reyes","Simon Buechler"
"2020-08-26","ALB","2","Dirt","Dynamic Ruler"," 4 ","4","4-1","Alfredo Juarez, Jr.","Bennie Woolley, Jr."
"2020-08-26","ALB","2","Dirt","Heraclitus"," 5 ","5","10-1","Luis Fuentes","Bart Hone"
"2020-08-26","ALB","2","Dirt","Clavichord"," 6 ","6","7-2","Enrique Gomez","Simon Buechler"
"2020-08-26","ALB","3","Dirt","Mongolian Lotus"," 1 ","1","6-1","Tracy Hebert","Justin Evans"
"2020-08-26","ALB","3","Dirt","Lady Black Jack"," 2 ","2","12-1","Alejandro Medellin","Jose Gonzalez"
"2020-08-26","ALB","3","Dirt","Short Pockets"," 3 ","3","8-1","Alfredo Juarez, Jr.","Bennie Woolley, Jr."
"2020-08-26","ALB","3","Dirt","Brave Cinderella"," 4 ","4","4-1","Luis Negron","Justin Evans"
"2020-08-26","ALB","3","Dirt","Very Cherry"," 5 ","5","10-1","Luis Robletto","Anthony Blea, III"
"2020-08-26","ALB","3","Dirt","Dansmetothendoflov"," 6 ","6","12-1","Luis Fuentes","Dick Cappellucci"
"2020-08-26","ALB","3","Dirt","Tacocat"," 7 ","7","3-1","Enrique Gomez","Martin Valdez-Cabral, Jr."
"2020-08-26","ALB","4","Dirt","Girlslike Diamonds"," 1 ","1","8-1","Jimmy Coates","Hermenegildo Aldavaz"
"2020-08-26","ALB","4","Dirt","Bossy Baby"," 2 ","2","10-1","Tracy Hebert","Jose Gonzalez, Jr."
"2020-08-26","ALB","4","Dirt","K J's Mark"," 3 ","3","10-1","Luis Negron","Dick Cappellucci"
"2020-08-26","ALB","4","Dirt","Nothin But Class"," 4 ","4","12-1","Jose Leon","Terri Rust"
"2020-08-26","ALB","4","Dirt","Seventh Hennessy"," 5 ","5","4-1","Francisco Amparan","Casey Lambert"
"2020-08-26","ALB","4","Dirt","Indian Secret"," 6 ","6","6-1","Luis Fuentes","Dallas Barton"
"2020-08-26","ALB","4","Dirt","Athena's Storm"," 7 ","7","15-1","Alejandro Medellin","Carlos Alvidrez"
"2020-08-26","ALB","4","Dirt","Brandistyled"," 8 ","8","3-1","Alfredo Juarez, Jr.","Casey Lambert"
"2020-08-26","ALB","4","Dirt","Spankey Thunder"," 9 ","9","8-1","Jacquelyn Bobroff","Frankie Martinez"
"2020-08-26","ALB","4","Dirt","I'll Be Dip","10 ","10","6-1","Frank Reyes","Gary Cross"
"2020-08-26","ALB","5","Dirt","My Man Richie"," 1 ","1","6-1","Alejandro Medellin","Jose Gonzalez"
"2020-08-26","ALB","5","Dirt","Livin On Prayer"," 2 ","2","4-1","Luis Negron","Sherry Armstrong"
"2020-08-26","ALB","5","Dirt","Senor Pablo"," 3 ","3","8-1","Miguel Perez","Kenneth Chadborn, Jr."
"2020-08-26","ALB","5","Dirt","Frat Boy"," 4 ","4","15-1","Don French","Michelle Salazar"
"2020-08-26","ALB","5","Dirt","S W Lucky Charm"," 5 ","5","12-1","Edgar Martinez","Alejandro Chavez"
"2020-08-26","ALB","5","Dirt","Night At the Opera"," 6 ","6","3-1","Alfredo Juarez, Jr.","Priscilla Leon"
"2020-08-26","ALB","5","Dirt","Hyannisport"," 7 ","7","10-1","Shane Laviolette","Terri Rust"
"2020-08-26","ALB","6","Dirt","Moon Swag"," 1 ","1","6-1","Alfredo Juarez, Jr.","Todd Fincher"
"2020-08-26","ALB","6","Dirt","Switcheronimo"," 2 ","2","6-1","Enrique Gomez","Leroy Fincher"
"2020-08-26","ALB","6","Dirt","Jonathan Who"," 3 ","3","4-1","Shane Laviolette","Todd Fincher"
"2020-08-26","ALB","6","Dirt","Golem"," 4 ","4","12-1","Luis Negron","Dick Cappellucci"
"2020-08-26","ALB","6","Dirt","Colton's Tiger"," 5 ","5","3-1","Luis Fuentes","Jose Gonzalez, Jr."
"2020-08-26","ALB","6","Dirt","Indian Nights"," 6 ","6","15-1","Jimmy Coates","Kenneth Durbin"
"2020-08-26","ALB","6","Dirt","Governors Logic"," 7 ","7","10-1","Jacquelyn Bobroff","Antonio Soto"
"2020-08-26","ALB","6","Dirt","Flash of Glory"," 8 ","8","8-1","Miguel Fuentes, Jr.","Jose Gonzalez, Jr."
"2020-08-26","ALB","6","Dirt","Uptown Jersey Girl"," 9 ","9","10-1","Jorge Bourdieu","Bennie Woolley, Jr."
"2020-08-26","ALB","7","Dirt","Talkaboutnavarone"," 1 ","1","20-1","Gustavo Herrera","Carlos Gonzalez"
"2020-08-26","ALB","7","Dirt","Snow in the North"," 2 ","2","15-1","Edgar Martinez","Bernadette Barrios"
"2020-08-26","ALB","7","Dirt","Dom Julio"," 3 ","3","3-1","Luis Rodriguez","Nancy Summers"
"2020-08-26","ALB","7","Dirt","Mail Man M G"," 4 ","4","4-1","Luis Fuentes","Jose Gonzalez, Jr."
"2020-08-26","ALB","7","Dirt","Chet Who"," 5 ","5","6-1","Alfredo Juarez, Jr.","Filiberto Quiroz"
"2020-08-26","ALB","7","Dirt","King Teras"," 6 ","6","15-1","Jose Leon","Celio Trujillo, Jr"
"2020-08-26","ALB","7","Dirt","De Billy's Boy"," 7 ","7","12-1","Frank Reyes","Michael Barber"
"2020-08-26","ALB","7","Dirt","Time to Rumble"," 8 ","8","10-1","Alejandro Medellin","Stephanie Esparza"
"2020-08-26","ALB","7","Dirt","Go Tower Go"," 9 ","9","12-1","Miguel Perez","Sal Gonzalez"
"2020-08-26","ALB","7","Dirt","Livinit","10 ","10","5-2","Jimmy Coates","Ever Olguin"
"2020-08-26","ALB","7","Dirt","McSource","11 ","11","8-1","Enrique Gomez","Sherry Armstrong"
"2020-08-26","ALB","7","Dirt","Tip Toe Touch","12 ","12","8-1","Ronney Betancourt","Pedro Gomez"
"2020-08-26","ALB","8","Dirt","You Bug Me"," 1 ","1","6-1","Alejandro Medellin","Andres Gonzalez"
"2020-08-26","ALB","8","Dirt","He's a Hit"," 2 ","2","8-1","Francisco Amparan","Thomas Pierce, Jr."
"2020-08-26","ALB","8","Dirt","Pirate Mischief"," 3 ","3","15-1","J. Villanueva","Norma Reyes"
"2020-08-26","ALB","8","Dirt","You Light Me Up"," 4 ","4","5-2","Luis Negron","Justin Evans"
"2020-08-26","ALB","8","Dirt","Pack Twelve"," 5 ","5","12-1","Jose Leon","Juan Silva"
"2020-08-26","ALB","8","Dirt","Rocky Prospect"," 6 ","6","3-1","Tracy Hebert","Greg Green"
"2020-08-26","ALB","8","Dirt","Giggle Guy"," 7 ","7","20-1","Frank Reyes","Sebedeo Chacon"
"2020-08-26","ALB","8","Dirt","Dom Wayne"," 8 ","8","10-1","Luis Rodriguez","Nancy Summers"
"2020-08-26","ALB","8","Dirt","Caleb's Storm"," 9 ","9","15-1","Jacquelyn Bobroff","Ever Olguin"
"2020-08-26","ALB","8","Dirt","Sixth Gear","10 ","10","9-2","Miguel Perez","Beatriz Sanchez-Carrillo"
"2020-08-26","ALB","8","Dirt","I'vecometoworship","11 ","11","20-1","Jimmy Coates","Jose Gonzalez, Jr."
"2020-08-26","ALB","9","Dirt","Go Silver Go"," 1 ","1","20-1","Gustavo Herrera","Jeff Hudson"
"2020-08-26","ALB","9","Dirt","Testing the Waters"," 2 ","2","8-1","Shane Laviolette","Dallas Barton"
"2020-08-26","ALB","9","Dirt","Wildcat Laugh"," 3 ","3","15-1","J. Villanueva","Bernadette Barrios"
"2020-08-26","ALB","9","Dirt","Smiling Matt"," 4 ","4","12-1","Jose Guerrero","Francis Meza"
"2020-08-26","ALB","9","Dirt","Ol' Drunk Daddy"," 5 ","5","7-2","Miguel Perez","Danny Morales"
"2020-08-26","ALB","9","Dirt","Bean and the Bug"," 6 ","6","6-1","Enrique Gomez","Martin Valdez-Cabral, Jr."
"2020-08-26","ALB","9","Dirt","Sexy Dexy"," 7 ","7","5-2","Luis Negron","Sherry Armstrong"
"2020-08-26","ALB","9","Dirt","Blue Skye Jade"," 8 ","8","10-1","Frank Reyes","Greg Green"
"2020-08-26","ALB","9","Dirt","The Kid in Syd"," 9 ","9","12-1","Luis Robletto","Anthony Blea, III"
