"Track","RaceNumber","HorsesRunning"
"DEL","1","9"
"DEL","4","10"
"DEL","5","11"
"DEL","7","14"
"DEL","8","11"
"FL","3","9"
"FL","4","11"
"FL","5","12"
"FL","8","10"
"GRP","2","10"
"GRP","3","9"
"GRP","4","10"
"GRP","5","10"
"GRP","6","10"
"GRP","7","9"
"IND","4","10"
"IND","6","9"
"IND","7","9"
"IND","8","14"
"IND","9","11"
"IND","10","12"
"LAD","1","14"
"LAD","2","10"
"LAD","3","10"
"LAD","4","14"
"LAD","5","10"
"LAD","6","14"
"LAD","7","11"
"LAD","8","14"
"MNR","1","10"
"MNR","2","10"
"MNR","3","9"
"MNR","5","9"
"MNR","9","11"
"PID","5","9"
"PID","6","11"
"PID","8","14"
"PRX","2","9"
"PRX","3","10"
"PRX","4","11"
"PRX","5","9"
"PRX","6","9"
"PRX","7","16"
"PRX","10","12"
"TDN","1","9"
"TDN","8","9"
